text,category,source,language,text_original_en
"Я не знаю, как мне скачать счет №00108.",payment_refund,ikshana,ru,I don't know how I could download my invoice #00108
Нужна помощь в проверке разрешенных способов оплаты,payment_refund,ikshana,ru,need assistance checking ur allowed payment options
"Я не знаю, как скачать счет №37777.",payment_refund,ikshana,ru,I don't knwo how I can download bill #37777
мне нужна помощь в решении чертовой проблемы с оплатой,payment_refund,ikshana,ru,i want help to oslve a bloody issue with payment
получать счета от Джона,payment_refund,ikshana,ru,getbills from John
пришлите мне счет №00108,payment_refund,ikshana,ru,send me invoice #00108
ищу счет от Джона,payment_refund,ikshana,ru,looking for invoice from John
я не вижу твоей политики возврата денег,payment_refund,ikshana,ru,i cant see ur money back policy
можно ли получить возмещение моих денег,payment_refund,ikshana,ru,is it possible to obtain reimbursements of my money
нужна помощь в получении вызова #12588,payment_refund,ikshana,ru,need assistance getting the invokce #12588
Можете ли вы помочь мне проверить разрешенные способы оплаты?,payment_refund,ikshana,ru,can you help me check the allowed payment methods?
"Я потерял чертов счет от Джона, пришли мне его.",payment_refund,ikshana,ru,"I lost the damn bill from John, send it to me"
я ожидаю возмещения 10 долларов,payment_refund,ikshana,ru,i expect a restitution of  $10
"что мне нужно сделать, чтобы получить компенсацию своих денег",payment_refund,ikshana,ru,what do i have to do to receive a compensation of my money
"Мне нужна помощь, чтобы быстро просмотреть счет № 37777.",payment_refund,ikshana,ru,I need assistance to give a quick look at the bill #37777
я заплатил 10 долларов за товар и хочу вернуть свои деньги,payment_refund,ikshana,ru,i have paid  $10 for an item i wanna get my money back
мне нужна помощь в информировании об ошибках с платежами,payment_refund,ikshana,ru,i want help to inform of errors with payments
"Я не знаю, что мне нужно сделать, чтобы получить счет #85632",payment_refund,ikshana,ru,I don't know what I have to do to get the bill #85632
нужно поискать счет от Джона,payment_refund,ikshana,ru,need to look for the invoice from John
см. законопроект № 12588,payment_refund,ikshana,ru,see bill #12588
"Мне нужна помощь, чтобы загрузить мой счет № 37777.",payment_refund,ikshana,ru,I need assistance to dfownload my invoice #37777
Жду блин возврата 10$,payment_refund,ikshana,ru,I'm waiting for a damn refund of  $10
"Мне нужно просмотреть счета от Джона, помогите мне.",payment_refund,ikshana,ru,"I have got to see the bills from John, help me"
мне нужно получить мой счет № 12588,payment_refund,ikshana,ru,need to get my bill #12588
куда я могу сообщить о проблемах с онлайн-платежами,payment_refund,ikshana,ru,where could i inform of problems with online payments
как мне получить возврат денег?,payment_refund,ikshana,ru,how do I obtain a rebate of money?
"как я могу проверить, какие способы оплаты разрешены?",payment_refund,ikshana,ru,how can I check what payment methods are allowed?
"Я пытаюсь узнать, есть ли что-нибудь новое в моем возмещении.",payment_refund,ikshana,ru,I try to know if there is anything new on my refund
Жду скидку 10 долларов,payment_refund,ikshana,ru,I am waiting for a rebate fo 10 dollars
Валютные курсы,payment_refund,runlu,ru,
"Каков обменный курс между 500 долларов, что я фрак?",payment_refund,runlu,ru,
Сколько австралийцев можно купить за один фунт стерлингов?,payment_refund,runlu,ru,
Сколько стоит $X...,payment_refund,runlu,ru,
Сколько у США [валюта_источник: доллары] в 100 евро?,payment_refund,runlu,ru,
Каков обменный курс на английский фунт и наши доллары?,payment_refund,runlu,ru,
Сколько песо за американский доллар?,payment_refund,runlu,ru,
Сколько стоит канадский доллар в США?,payment_refund,runlu,ru,
Сколько песо я могу получить за доллар прямо сейчас?,payment_refund,runlu,ru,
:: проверка валют,payment_refund,runlu,ru,
[Валюта: доллары США] к евро,payment_refund,runlu,ru,
"Если у меня есть 5 долларов, сколько это стоит в AUD?",payment_refund,runlu,ru,
Вы можете сказать мне обменный курс канадской валюты,payment_refund,runlu,ru,
Обмен валюты,payment_refund,runlu,ru,
"Сколько евро я получу за 100,00 [валюта: доллары]",payment_refund,runlu,ru,
Какая цена?,payment_refund,runlu,ru,
Сколько стоит фунт в долл. США?,payment_refund,runlu,ru,
что такое обменный курс доллара,payment_refund,runlu,ru,
Как я преобразую [валюта_источник: доллары] в песо,payment_refund,runlu,ru,
Дайте мне обменный курс между долларом США и канадским долларом.,payment_refund,runlu,ru,
Обменный курс от КАД к доллару США,payment_refund,runlu,ru,
Сколько стоит доллар США против рупии?,payment_refund,runlu,ru,
Это песо стоимостью больше доллара.,payment_refund,runlu,ru,
Текущие ставки на предпоследние периоды,payment_refund,runlu,ru,
Является ли в США 5 [валюта: доллары] Китая [валюта_источник: доллары] стоимостью 5 долларов?,payment_refund,runlu,ru,
Сколько [валюта_источник: доллары] в фунте?,payment_refund,runlu,ru,
Сколько евро 1 доллар?,payment_refund,runlu,ru,
Сколько я получу за 100 мексиканских песо?,payment_refund,runlu,ru,
Что такое [число] евро в долл. США?,payment_refund,runlu,ru,
Какова ставка изменения между долларом США и JPY,payment_refund,runlu,ru,
- какова применимая плата за пересчет валют.,payment_refund,runlu,ru,
:: найти обменный курс для нас к фунту,payment_refund,runlu,ru,
Какова ставка между песо и иеной?,payment_refund,runlu,ru,
Каков обменный курс между динаром и фунтом,payment_refund,runlu,ru,
"Пожалуйста, дайте мне подробности: 1 долл. США = Rs",payment_refund,runlu,ru,
"Обменный курс, который я получу с иностранной валютой",payment_refund,runlu,ru,
"Если бы у меня было 500 долларов, сколько бы это было иен?",payment_refund,runlu,ru,
долл. США/евро,payment_refund,runlu,ru,
Сколько иен за каждый доллар,payment_refund,runlu,ru,
Какова стоимость фунта в Рупи?,payment_refund,runlu,ru,
Сколько евро стоит по сравнению с долларом?,payment_refund,runlu,ru,
Каков обменный курс рупии за доллар?,payment_refund,runlu,ru,
Сколько стоит 1 евро в рупиях.,payment_refund,runlu,ru,
Каков обменный курс между США и Мексикой?,payment_refund,runlu,ru,
Сколько йен за доллары сегодня?,payment_refund,runlu,ru,
Сколько канадских долларов в долларах США?,payment_refund,runlu,ru,
долл. США - фунт стерлингов,payment_refund,runlu,ru,
Каков обменный курс между 100 долл. США и песо?,payment_refund,runlu,ru,
"Сири, какой американский доллар в японском Йене?",payment_refund,runlu,ru,
"Я сделал чертов заказ и не получил счет, мне нужна помощь с его получением",payment_refund,bitext,ru,"I made a fucking order and I did not receive a bill, I need help getting it"
Я хотел бы увидеть чертов статус моего возмещения. Не могли бы вы мне помочь?,payment_refund,bitext,ru,I'd like to see the fucking status of my reimbursement could ya help  me
как мне сделать перевод?,payment_refund,bitext,ru,how do I make a transfer?
"Мне нужна информация о вашей гарантии возврата денег, как я могу ее получить?",payment_refund,bitext,ru,I'm looking for information about ur money back  guarantee how could i get it
"Я хочу сделать гребаные переводы, могу ли я получить помощь?",payment_refund,bitext,ru,"I want to make fucking transfers, can I get some help?"
"Мне нужна помощь, чтобы найти мои счета от Джона.",payment_refund,ikshana,ru,I need help to locate my bills from John
Мне нужна информация о чертовом статусе моего возмещения,payment_refund,bitext,ru,id like information about the fucking status of my reimbusrement
Я должен сообщить о проблемах с оплатой,payment_refund,ikshana,ru,I have to report problems with payment
"Я хотел бы проверить твои чертовы варианты оплаты, где я могу это сделать",payment_refund,bitext,ru,id like to check ur fucking payment options where could i do it
"я не знаю, как мне сообщить о чертовых проблемах с платежами",payment_refund,ikshana,ru,i dont know how i can report damn issues with payments
Я жду возмещения в размере 10 долларов США.,payment_refund,ikshana,ru,I'm waiting for a reimbjrsement of  $10
"Я хотел бы проверить чертов статус моего возврата, где мне это сделать",payment_refund,bitext,ru,id like to checkthe fucking status of my refund where do i do it
"Я хотел бы отследить свой гребаный возврат, надеюсь, смогу ли я это сделать?",payment_refund,bitext,ru,"I'd like to track my fucking refund, hopw could I do it?"
"Я не знаю, что делать. Не сообщайте о проблемах с онлайн-платежами.",payment_refund,ikshana,ru,I don't know what to do t report issues with online payment
"Я хочу узнать о вашей чертовой политике возмещения расходов, где я могу найти дополнительную информацию?",payment_refund,bitext,ru,"I want to know about your fucking reimbursement policy, where can I find more information?"
как исправить проблемы с онлайн оплатой,payment_refund,ikshana,ru,how to repoft troubles with online payment
Могу ли я увидеть вашу политику возмещения?,payment_refund,ikshana,ru,could I see your reimbursement policy?
"где я могу проверить, какие способы оплаты вы принимаете?",payment_refund,ikshana,ru,where do I check what payment options you accept?
У меня возникла проблема с оплатой кредитной картой,payment_refund,bitext,ru,I had a problem paying with creditcard
Можете ли вы помочь мне увидеть принятые вами способы оплаты?,payment_refund,ikshana,ru,can you help me to see your accepted payment modalities?
"где проверить, какие способы оплаты разрешены?",payment_refund,ikshana,ru,where to check what payment methods are allowed?
"Я хотел бы увидеть ваши варианты оплаты, где мне это сделать",payment_refund,bitext,ru,id like to see ur payment optionhs where do i do it
подать счет №37777,payment_refund,ikshana,ru,ser the bill #37777
Мне нужна помощь в загрузке счетов от Джона.,payment_refund,ikshana,ru,I want assistance to download the bills from John
"Мне нужна помощь, чтобы сообщить об ошибке при онлайн-платеже",payment_refund,ikshana,ru,I need hepl to report an error with online payment
"Можете ли вы помочь мне проверить, в каких случаях я могу запросить возврат средств?",payment_refund,ikshana,ru,can you help me check in which cases can I ask for refunds?
"Я заплатил 10$ за заказ, хочу компенсацию",payment_refund,ikshana,ru,"I have paid  $10 for an order, I want a compensation"
мне нужна помощь с долбанными платежами,payment_refund,bitext,ru,i need help making fucking payments
"Я хотел бы проверить твои чертовы способы оплаты, мне нужна помощь",payment_refund,bitext,ru,id like to check ur fucking payment methods i need help
Мне нужна информация о вашей политике возврата средств. Можете ли вы мне помочь?,payment_refund,bitext,ru,"I am looking for information about your refund policy, can you help me?"
"нужна помощь, чтобы получить компенсацию денег",payment_refund,ikshana,ru,need help to get a copmpensation of money
"я не знаю, как я могу получить денежную компенсацию",payment_refund,ikshana,ru,i do not know how i can get a compensation of money
Я ожидаю возмещения в размере 10 долларов США.,payment_refund,ikshana,ru,I expect a restitution of  $10
"Я не знаю, что мне нужно сделать, чтобы уведомить о проблеме с оплатой",payment_refund,ikshana,ru,I don't know what I need to do to notify of a payment issue
"Мне пришлось расплатиться чертовой дебетовой картой, где я мог это сделать?",payment_refund,bitext,ru,"I got to pay with a fucking debit card, where could I do it?"
"Я хочу проверить вашу политику возврата, помогите мне.",payment_refund,ikshana,ru,"I want to check your regund policy, help me"
Жду рибейт 10 долларов,payment_refund,ikshana,ru,I am waiting for a rebate of 10 dollars
"Я хочу узнать больше о вашей чертовой гарантии возврата денег, можете ли вы найти какую-нибудь информацию?",payment_refund,bitext,ru,"Iwant to know more about your fucking money back guarantee, can you find some information?"
"Я бы хотел расплатиться чертовой картой, как мне это сделать?",payment_refund,bitext,ru,"I'd like to pay with a fucking card, how dso I do it?"
"Не могу сделать перевод, нужно сообщить о проблемах с оплатой",payment_refund,ikshana,ru,"I can't make a transfer, I need to inform of payment issues"
Я ищу информацию о статусе моего возмещения. Не могли бы вы мне помочь?,payment_refund,bitext,ru,"I am looking for informatoin about the fucking status of my reimbursement, could you help me?"
"Я не знаю, что мне нужно сделать, чтобы получить счет №12588.",payment_refund,ikshana,ru,I don't know what I need to do to get the invoice #12588
"Я заказал чертову вещь и не получил счет, можешь ли ты мне помочь с ее получением?",payment_refund,bitext,ru,i ordered a fucking item and i didnt receive an invoice can ya help me getting it
"Я хочу узнать, есть ли какие-нибудь новости о моей скидке.",payment_refund,ikshana,ru,I want to see if there are any news on my rebate
помогите скачать счет №37777,payment_refund,ikshana,ru,help downloading invoice #37777
я не вижу статус компенсации,payment_refund,ikshana,ru,i cant see the compensation status
мне нужна помощь в поиске счета,payment_refund,bitext,ru,i need help finding a bill
"Я хотел бы оплатить картой, вы можете мне помочь?",payment_refund,bitext,ru,"I would like to pay by card, can you help me?"
"Я не знаю, что мне нужно сделать, чтобы потребовать компенсацию.",payment_refund,ikshana,ru,I don't know what I have to do to demand a compensation
"Я хочу проверить вашу политику возмещения, помогите мне.",payment_refund,ikshana,ru,"I want to check your reimbursement policy, help me"
"я не знаю, что мне нужно сделать, чтобы найти счет-фактуру № 85632.",payment_refund,ikshana,ru,i dont know what i need to do to locate invoice #85632
"Я хотел бы увидеть статус моего возврата, как это сделать?",payment_refund,bitext,ru,"I'd like to see the fucking status of my refund, how to do it?"
помощь в загрузке моих счетов от Джона,payment_refund,ikshana,ru,assistance downloading my invoices from John
"Я хотел бы заплатить чертовой картой, мне нужна помощь",payment_refund,bitext,ru,"I would like to pay with a fucking card, I need help"
"помощь, чтобы узнать, в каких ситуациях я могу запросить возврат средств",payment_refund,ikshana,ru,assistance to see in which situations can i request refunds
Мне нужна помощь в проверке разрешенных способов оплаты,payment_refund,ikshana,ru,I want assistance checking the allowed payment methods
Можете ли вы помочь мне увидеть принятые варианты оплаты?,payment_refund,ikshana,ru,can you help me see the accepted payment options?
возместить 10 долларов,payment_refund,ikshana,ru,reimburse 10 dollars
"Я бы хотел сделать чертов платеж, где мне это сделать?",payment_refund,bitext,ru,id like to make a fucking payment where do i do it
"Я хочу оплатить дебетовой картой, где я могу это сделать?",payment_refund,bitext,ru,"I'd like to pay with a debit card, where can I do it?"
"я не могу сделать перевод, как сообщить о чертовых проблемах с оплатой",payment_refund,bitext,ru,i cannot make a transfer how to notify of fcking payment issues
Мне нужна помощь в сообщении о проблеме с оплатой,payment_refund,ikshana,ru,I want help reporting a payment issue
"Мне нужна помощь, чтобы узнать, какие варианты оплаты вы принимаете",payment_refund,ikshana,ru,I need help to see what payment options you accept
"я бы хотел сделать чертов перевод, где я мог бы сделать это",payment_refund,bitext,ru,id like to make a fucking transfer where could i do iot
нужна помощь с просьбой вернуть деньги,payment_refund,ikshana,ru,want assistance asking for refunds of money
Я жду компенсацию в размере 10$,payment_refund,ikshana,ru,I am waiting for a compensation of  $10
"хочу узнать больше о статусе моего возмещения, могу найти некоторую информацию",payment_refund,bitext,ru,wanna know more about the status of my reimbursement could ufind some niformation
Можете ли вы помочь мне потребовать возмещения денег?,payment_refund,ikshana,ru,can you help me to request a reimbursement of money?
"Я хочу проверить вашу политику возмещения, вы мне поможете?",payment_refund,bitext,ru,"I want to check your reimbursement policy, will you help me?"
"мне нужно запросить чертов счет, могу ли я получить помощь",payment_refund,bitext,ru,i have to requesr a fucking invoice can i get some help
"Мне нужно оплатить дебетовой картой, как я могу это сделать?",payment_refund,bitext,ru,"I have to pay by debit card, how canI do it?"
мне нужно получить возмещение моих денег,payment_refund,ikshana,ru,need to receive a reimbursement of my money
"хочу узнать о твоих чертовых способах оплаты, как мне найти дополнительную информацию",payment_refund,bitext,ru,wanna know about ur fucking payment mehods how can i find more information
"Мне нужно совершить чертовы платежи, где это сделать?",payment_refund,bitext,ru,"I got to make fucking payments, where to do it?"
"я заказал чертову вещь и не получил счет, помогите мне ее скачать",payment_refund,bitext,ru,i ordered a fucking item and i did not receive a bill help me downloading it
"Я хочу оплатить картой, как мне это сделать?",payment_refund,bitext,ru,I'd like to pay by card how do i do it
Я хочу сообщить об ошибках с оплатой,payment_refund,ikshana,ru,I want to report errors with payment
"У меня проблема с оплатой дебетовой картой, могу ли я сообщить об этом?",payment_refund,bitext,ru,id a problem making a paymment with debit card can i notify of it
помощь в получении возмещения,payment_refund,ikshana,ru,assistance t obtain a refund
"Мне нужно выехать, помогите мне",payment_refund,bitext,ru,"I need to check out, help  me"
"Я хотел бы выехать, как я могу это сделать?",payment_refund,bitext,ru,"I'd like to chyeck out, how could I do it?"
"Мне нужна помощь, чтобы получить счет от Джона",payment_refund,ikshana,ru,I need help to get my bill from John
"Я потерял счета от Джона, пришлите их мне по почте.",payment_refund,ikshana,ru,"I lost the bills from John, mail them to me"
"Мне нужна помощь, чтобы узнать, есть ли какие-либо новости о моем возмещении",payment_refund,ikshana,ru,I want help seeing if there are any news on my reimbursement
где я могу скачать счет №85632,payment_refund,ikshana,ru,where can i download the invoice #85632
"Можете ли вы помочь мне узнать, какие варианты оплаты вы принимаете?",payment_refund,ikshana,ru,can ya help me to see what payment options ya accept
"хочу заплатить, можешь мне помочь",payment_refund,bitext,ru,wanna pay can  uhelp me
"я совершил чертову покупку, но мне не пришел счет, как мне ее скачать",payment_refund,bitext,ru,i made a fucking purchase and i didnt get an invoice how do i download it
"хочу узнать о вашей политике возмещения расходов, как мне получить дополнительную информацию",payment_refund,bitext,ru,wanna know about ur reimbursement policy how do i get more infoirmation
"что мне нужно сделать, чтобы сообщить об ошибках оплаты?",payment_refund,ikshana,ru,what do I have to do to inform of payment errors?
Я хотел бы оплатить дебетовой картой,payment_refund,bitext,ru,I would like to pay byt debit card
"Я хочу знать о статусе моего возврата, дайте мне некоторую информацию",payment_refund,bitext,ru,"I want to know about the status of my refund, give me some information"
получение счетов за восемь месяцев назад,payment_refund,ikshana,ru,getting invoices from eight months ago
"я купил чертов товар и не получил счет, помогите мне его получить",payment_refund,bitext,ru,i purchased a fucking product and i did not get an invoice help me getting it
"Я хотел бы совершить гребаные платежи, могу ли я получить помощь?",payment_refund,bitext,ru,"I would like to make fucking payments, can I get some help?"
"я не знаю, как проверить счет #00108",payment_refund,ikshana,ru,i do not know how to check bill #00108
"я совершил покупку, но не получил счет, как мне его скачать",payment_refund,bitext,ru,i made a purchase and i did not receive an invoice how do i download it
"нужна помощь, чтобы запросить возврат моих денег",payment_refund,ikshana,ru,need help to request rebates of my money
помогите получить мой счет №37777,payment_refund,ikshana,ru,help getting my invoice #37777
"помогите мне понять, в каких случаях я могу потребовать вернуть свои деньги",payment_refund,ikshana,ru,help me seeing in which cases can I ask for my money back
"Я совершил покупку, но не получил счет. Помогите мне скачать ее.",payment_refund,bitext,ru,i made a purchase and i did not get an invoice could uhelp me to download it
"Мне нужен счет, я хочу его найти.",payment_refund,bitext,ru,"I want an invoice, I want to find it"
мог бы рассказать мне больше о вашей политике возврата денег,payment_refund,bitext,ru,could utell me more about ur money back polic
"Я не получил подтверждение платежа. Мне нужна помощь, чтобы сообщить о проблеме с оплатой.",payment_refund,bitext,ru,"I did not get a payment validation, I need help reporting a payment issue"
Можете ли вы помочь мне составить список разрешенных способов оплаты?,payment_refund,ikshana,ru,can you help me listing your allowed payment modalities?
"Я ищу информацию о чертовом статусе моего отказа, мне нужна помощь.",payment_refund,bitext,ru,"I am looking for information about the fucking status of my refumd, I need assistance"
"Мне нужно проверить, в каких случаях я могу запросить возмещение",payment_refund,ikshana,ru,I need to check in what cases can I request reimbursements
"Wqanna совершать платежи, как мне это сделать?",payment_refund,bitext,ru,wqanna make payments how do i do it
проверка счетов от Джона,payment_refund,ikshana,ru,checking invoices from John
как проверить принятые способы оплаты?,payment_refund,ikshana,ru,how to check your accepted payment modalities?
"я не знаю, что делать, чтобы попросить вернуть деньги",payment_refund,ikshana,ru,i do not know what to do to ask for rebates of money
как я могу получить возмещение,payment_refund,ikshana,ru,howcan i receive a reimbursement
Мне нужна помощь в загрузке моего счета № 85632.,payment_refund,ikshana,ru,I want assistance to download my bill #85632
"Я хочу решить проблемы с оплатой, могу ли я получить помощь?",payment_refund,bitext,ru,"I want to solve payment problems, can I get some help?"
Я хотел бы узнать о вашей чертовой политике возврата денег. Можете ли вы найти какую-нибудь информацию?,payment_refund,bitext,ru,I'd like to know about ur fucking refund policy can ya find some information
"хочу узнать о твоем чертовом процессе возврата денег, дай мне немного информации",payment_refund,bitext,ru,wanna know about ur fucking refund process give me some information
как сообщить об ошибках с оплатой,payment_refund,ikshana,ru,how do i notify of errors with payment
Мне нужно проверить процесс возврата средств. Как мне это сделать?,payment_refund,bitext,ru,"I have to check your refund process, how can I do it?"
"что мне нужно сделать, чтобы увидеть текущий статус компенсации?",payment_refund,ikshana,ru,what do I need to do to see the compensation current status?
"помогите понять, в каких ситуациях я могу потребовать возмещение",payment_refund,ikshana,ru,help to ssee in what situations can i ask for reimbursements
"мне нужна помощь, чтобы проверить счет № 12588",payment_refund,ikshana,ru,i need help to check bill #12588
Можете ли вы помочь мне решить проблему с оплатой?,payment_refund,ikshana,ru,can you help me to solve an issue with payment?
"хочу сделать гребаные переводы, мне нужна помощь",payment_refund,bitext,ru,wanna make fucking transfers i need help
Мне нужно проверить процесс возврата средств. Могу ли я получить помощь?,payment_refund,bitext,ru,"I got to checck your refund process, could I get some help?"
"Помогите узнать, в каких случаях я могу потребовать вернуть свои деньги",payment_refund,ikshana,ru,help to see in which cases can i ask for my money back
"Я заплатил 10 долларов за этот товар, пытаюсь получить скидку",payment_refund,ikshana,ru,"I paid  $10 for this item, I try to receive a rebate"
"я сделал чертов заказ и не получил счет, могу ли я его скачать",payment_refund,bitext,ru,i made a fucking order and i didnt receive an invoice can i downloiad it
Можете ли вы помочь мне получить возврат денег?,payment_refund,ikshana,ru,can you help me receive a rebate of money?
Я хочу увидеть вашу гарантию возврата денег. Как я могу это сделать?,payment_refund,ikshana,ru,"I want to see your money back guarantee, how could I do it?"
"Мне нужно уведомить о долбаных проблемах с оплатой, где это сделать?",payment_refund,bitext,ru,"I have to notify of fucking payment problems, where to do it?"
"Я не могу заплатить, где я могу заметить чертову проблему с оплатой?",payment_refund,bitext,ru,"I can't pay, where can I notiy of a fucking payment problem?"
"хочу получить счет от Джона, помоги мне",payment_refund,ikshana,ru,wanna get the invoice from John help me
"Мне нужно проверить ваши чертовы способы оплаты, мне нужна помощь.",payment_refund,bitext,ru,"I have to check your fucking payment options, I need assistance"
помогите мне сделать переводы,payment_refund,bitext,ru,helpme making transfers
Я хочу ознакомиться с вашей политикой возврата средств. Вы мне поможете?,payment_refund,bitext,ru,"I want to see your refund policy, will you help me?"
"я не могу произвести платеж, не могли бы вы помочь мне сообщить о чертовых проблемах с оплатой?",payment_refund,bitext,ru,i cantmake a payment could ya help me to report fucking payment problems
"Мне нужно посмотреть, в каких ситуациях я могу попросить возмещение",payment_refund,ikshana,ru,I need to see in what situations can I ask to be reimbursed
"Я хотел бы увидеть статус моего возврата, где мне это сделать",payment_refund,bitext,ru,id like to see the status of my refund where do i do it
"хочу увидеть твою чертову политику возмещения расходов, мне нужна помощь",payment_refund,bitext,ru,wanna see ur fucking reimbursement  policy i need assistance
"Я ищу информацию о ваших чертовых способах оплаты, где я могу ее получить?",payment_refund,bitext,ru,"I'm loiking for information about your fucking payment options, where can I get it?"
"мне нужно посмотреть, в каких случаях я могу потребовать вернуть свои деньги",payment_refund,ikshana,ru,i have got to see in which cases can i request my money back
помогите мне сообщить об ошибках при онлайн-платеже,payment_refund,ikshana,ru,help me informof errors with online payment
Я пытаюсь проверить твою чертову гарантию возврата денег.,payment_refund,ikshana,ru,I try to check your damn money back guarantee
"Я не знаю, что мне нужно сделать, чтобы увидеть счет №37777.",payment_refund,ikshana,ru,I do not know what I nee to do to see the invoice #37777
Мне нужна помощь в загрузке счета № 12588.,payment_refund,ikshana,ru,I want asistance downloading invoice #12588
мне нужно скачать счета от Джона,payment_refund,ikshana,ru,i have to download the invoices from John
Я жду оплаты картой,payment_refund,bitext,ru,I wajt to pay with a card
мне нужно отследить возврат средств,payment_refund,ikshana,ru,i have got to track my refund
"Мне нужна информация о чертовых весенних распродажах, как мне ее найти?",promo_loyalty,bitext,ru,"I need information about the fucking spring sales, how can I find it?"
"Я хочу узнать больше о чертовых зимних распродажах, найти информацию",promo_loyalty,bitext,ru,"I want to know more about the fucking winter sales, find some information"
"мне нужна информация о чертовых распродажах, где я могу ее получить",promo_loyalty,bitext,ru,i  need information about the fucking sales where could i get it
"Ищу информацию о следующих распродажах, мне нужна помощь",promo_loyalty,bitext,ru,"I am looking for information about the next sales, I need help"
как я могу получить информацию о следующих гребаных распродажах?,promo_loyalty,bitext,ru,how could i get information about the fuking next sales
"Мне нужна информация о чертовых распродажах, где я могу ее найти?",promo_loyalty,bitext,ru,"I'd like information about the fucking clearance sales, where could I find it?"
"Я ищу информацию о распродажах, где я могу ее получить?",promo_loyalty,bitext,ru,"I am looking for information about the clearance sales, where can I get it?"
"Я хотел бы узнать больше о следующих распродажах, вы дадите мне какую-нибудь информацию?",promo_loyalty,bitext,ru,"I would like to know more about the fucking next sales, will you give me some information?"
"Я хотел бы узнать больше о зимних распродажах, можете ли вы найти какую-нибудь информацию?",promo_loyalty,bitext,ru,"I would like to know more about the winter sales, can you find some information?"
Я ищу информацию о чертовой распродаже. Могу ли я получить помощь?,promo_loyalty,bitext,ru,I'm looking for information about the fucking sale could i get some help
"Ищу информацию о чертовых распродажах, мне нужна помощь",promo_loyalty,bitext,ru,"I'm looking for information about the fucking sales, I need assistance"
"Я хочу узнать больше о зимних распродажах, найти некоторую информацию",promo_loyalty,bitext,ru,"I want to know more about the winter sales, find some information"
"Я хотел бы узнать больше о следующих гребаных распродажах, найти некоторую информацию.",promo_loyalty,bitext,ru,"I'd like to know more about the fucking next sales, find some information"
даст мне информацию о следующих продажах,promo_loyalty,bitext,ru,will  ugive me information about the next sales
"Я хотел бы узнать больше о весенних распродажах, можете ли вы найти какую-нибудь информацию?",promo_loyalty,bitext,ru,"I would like to know more about the spring sales, could you find some information?"
где я могу найти информацию о распродажах?,promo_loyalty,bitext,ru,where can I find information about the sales ?
"мне нужна информация о следующих распродажах, как я могу ее получить",promo_loyalty,bitext,ru,i want information about the next sales how can i get it
"Мне бы хотелось получить информацию о следующих распродажах, как мне ее найти?",promo_loyalty,bitext,ru,"I would like information about the fucking next sales, how could I finmd it?"
можешь рассказать мне больше о чертовых распродажах?,promo_loyalty,bitext,ru,can ya tell me more about the fucking sales
Я хотел бы узнать больше о продажах найти некоторую информацию,promo_loyalty,bitext,ru,I'd like to know more about the sales find some information
"Хотелось бы узнать подробнее о следующих распродажах, найдете ли вы какую-нибудь информацию?",promo_loyalty,bitext,ru,"I would like to know more about the next sales, will you find some information?"
"Мне нужна информация о чертовых весенних распродажах, где я могу ее получить?",promo_loyalty,bitext,ru,"I need information aboout the fucking spring sales, where could I get it?"
"Я хотел бы узнать больше о чертовых продажах psring, дай мне немного информации",promo_loyalty,bitext,ru,id like to know more about the fucking psring sales will ya give me some information
"Я ищу информацию о зимних распродажах, могу ли я получить помощь?",promo_loyalty,bitext,ru,"I am looking for information about the winter sales , can I get some help?"
"Мне нужна информация о чертовых зимних распродажах, как я могу ее получить?",promo_loyalty,bitext,ru,"I'd like information about the fucking winter sales, how could I get it?"
"Ищу информацию о чертовых распродажах, как мне ее найти?",promo_loyalty,bitext,ru,"I am looking for information about the fucking sales, how could I find it?"
когда начнутся следующие продажи,promo_loyalty,bitext,ru,when do the next sales start
"я ищу информацию о чертовых распродажах, как мне ее найти",promo_loyalty,bitext,ru,im looking for informaion about the fucking clearance sales how can i find it
Я пытаюсь найти информацию о чертовых распродажах.,promo_loyalty,bitext,ru,I am trying to find information about the fucking sales
"мне нужна информация о чертовых весенних распродажах, как мне ее найти",promo_loyalty,bitext,ru,i want informatoin about the fucking spring sales how could i find it
"Я хотел бы узнать больше о следующих распродажах, найти некоторую информацию.",promo_loyalty,bitext,ru,"I would like to know more about the fuckng next sales, find some information"
мне нужна информация о следующих чертовых распродажах,promo_loyalty,bitext,ru,i want information about the fucking next sales
мне нужна информация о чертовых распродажах,promo_loyalty,bitext,ru,i need information about the fucking sales
"Мне нужна информация о зимних распродажах, как я могу ее получить?",promo_loyalty,bitext,ru,"I ned information about the winter sales, how can I get it?"
Я хочу информацию о продажах,promo_loyalty,bitext,ru,I want information aboutthe sales
Можете ли вы дать мне информацию о зимних распродажах?,promo_loyalty,bitext,ru,can you givd me information about the winter sales?
"мне нужна информация о продажах, где я могу ее найти",promo_loyalty,bitext,ru,i need information about the sales where can i find it
как мне найти информацию о очередных распродажах?,promo_loyalty,bitext,ru,how could I find information about the fucking next sales?
"Я хотел бы узнать больше о чертовых продажах, можете ли вы дать мне некоторую информацию?",promo_loyalty,bitext,ru,"I'd like to know more about the fucknig sales, can you give me some information?"
"Мне нужна информация о чертовой распродаже, где ее найти?",promo_loyalty,bitext,ru,"Iwould like information about the fucking clearance sales, where could I find it?"
