sample_id,text_original,text_normalized,raw_label,label,source,is_synthetic,is_augmented,is_hard_negative,label_before_review,parent_sample_id,hard_negative_pair,hard_negative_pair_id,hard_negative_pair_similarity,augmentation_method
aug_technical_issue_0176_stg1_002860,"Мне нужно сообщить о пробелме с приложением, где это сделать?","мне нужно сообщить о пробелме с приложением, где это сделать?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002860,,,,typo_swap_adjacent
aug_technical_issue_0177_stg1_002744,"Я бы хотел использовать твое мобильное приложеение, как я могу это сделать?","я бы хотел использовать твое мобильное приложеение, как я могу это сделать?",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002744,,,,typo_duplicate_char
aug_technical_issue_0178_stg1_002747,"мобильное приложение не работает, помогите, чтобы сообщить об этой чертовой проблеме","мобильное приложение не работает, помогите, чтобы сообщить об этой чертовой проблеме",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002747,,,,phrase_compression
aug_technical_issue_0179_stg1_002858,"Я бы хотел использовать ваше мобильное приложение, могу ли я получить помощь?!","я бы хотел использовать ваше мобильное приложение, могу ли я получить помощь?!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002858,,,,punctuation_variant
aug_technical_issue_0180_stg1_002685,"сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертвой проблеме","сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертвой проблеме",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002685,,,,typo_delete_char
aug_technical_issue_0181_stg1_002877,"я не могу заставить приложение рабоатть на своем компьютере, могу ли я сообщить о проблеме","я не могу заставить приложение рабоатть на своем компьютере, могу ли я сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002877,,,,typo_swap_adjacent
aug_technical_issue_0182_stg1_002652,как пользоваться вашим мобиильным приложением?,как пользоваться вашим мобиильным приложением?,technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002652,,,,typo_duplicate_char
aug_technical_issue_0183_stg1_002796,как я могу купить через ваше мобильное приложение?!,как я могу купить через ваше мобильное приложение?!,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002796,,,,punctuation_variant
aug_technical_issue_0184_stg1_002830,"мобильное приложение не работает на моем компьютере, не могли бы вы помочь мне собощить об ошибке?","мобильное приложение не работает на моем компьютере, не могли бы вы помочь мне собощить об ошибке?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002830,,,,typo_swap_adjacent
aug_technical_issue_0185_stg1_002724,"сайт не работает на мооем компьютере, мне нужна помощь, чтобы сообщить об ошибке","сайт не работает на мооем компьютере, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002724,,,,typo_duplicate_char
aug_technical_issue_0186_stg1_002676,"хочу использовать ваше мобильное приложение, вы можете мне помочь?","хочу использовать ваше мобильное приложение, вы можете мне помочь?",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002676,,,,phrase_compression
aug_technical_issue_0187_stg1_002810,приложение не работает на моем планшете можно ли сообщить о проблеме?,приложение не работает на моем планшете можно ли сообщить о проблеме?,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002810,,,,punctuation_variant
aug_technical_issue_0188_stg1_002835,"мне нужно сообщть о проблеме на сайте, где мне это сделать","мне нужно сообщть о проблеме на сайте, где мне это сделать",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002835,,,,typo_delete_char
aug_technical_issue_0189_stg1_002698,"я не могу заставить сайт работать на моем Mac, помогите мне сообищть о проблеме","я не могу заставить сайт работать на моем mac, помогите мне сообищть о проблеме",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002698,,,,typo_swap_adjacent
aug_technical_issue_0190_stg1_002805,"нужно испоользовать ваше приложение, где это сделать","нужно испоользовать ваше приложение, где это сделать",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002805,,,,typo_duplicate_char
aug_technical_issue_0191_stg1_002643,"сайт не работает на моем устройстве, нужно сообщить о проблеме","сайт не работает на моем устройстве, нужно сообщить о проблеме",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002643,,,,phrase_compression
aug_technical_issue_0192_stg1_002895,"Я хочу воспользоваться твоим чертовым приложением, черт возьми!","я хочу воспользоваться твоим чертовым приложением, черт возьми!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002895,,,,punctuation_variant
aug_technical_issue_0193_stg1_002825,"Я бы хтел использовать твое чертово мобильное приложение, можешь мне помочь?","я бы хтел использовать твое чертово мобильное приложение, можешь мне помочь?",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002825,,,,typo_delete_char
aug_technical_issue_0194_stg1_002726,Я бы хотел воспользоваться этим чертвоым приложением,я бы хотел воспользоваться этим чертвоым приложением,technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002726,,,,typo_swap_adjacent
aug_technical_issue_0195_stg1_002649,"Я хочу воспользоватться твоим чертовым приложением, как это сделать?","я хочу воспользоватться твоим чертовым приложением, как это сделать?",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002649,,,,typo_duplicate_char
aug_technical_issue_0196_stg1_002863,"я не могу заставить приложение работать на своем компьютере, нужно сообщить о чертовой проблеме","я не могу заставить приложение работать на своем компьютере, нужно сообщить о чертовой проблеме",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002863,,,,phrase_compression
aug_technical_issue_0197_stg1_002737,"Я бы хотел воспользоваться твоим чертовым мобильным приложением, можно мне помочь","я бы хотел воспользоваться твоим чертовым мобильным приложением, можно мне помочь",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002737,,,,punctuation_variant
aug_technical_issue_0198_stg1_002881,"Я не могу заставить сайт работать на свем телефоне, мне нужна помощь, чтобы сообщить об ошибке","я не могу заставить сайт работать на свем телефоне, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002881,,,,typo_delete_char
aug_technical_issue_0199_stg1_002894,"приложение не работает на моем компьютере, мне нужна помощь, чтобы повторить оишбку","приложение не работает на моем компьютере, мне нужна помощь, чтобы повторить оишбку",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002894,,,,typo_swap_adjacent
aug_technical_issue_0200_stg1_002694,"Мне нужно использовать ваше мообильное приложение, где мне это сделать?","мне нужно использовать ваше мообильное приложение, где мне это сделать?",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002694,,,,typo_duplicate_char
aug_technical_issue_0201_stg1_002627,Я бы хотел воспользоваться твоим чертовым мобильным приложением?,я бы хотел воспользоваться твоим чертовым мобильным приложением?,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002627,,,,punctuation_variant
aug_technical_issue_0202_stg1_002638,"хочу воспользоваться твоим черотвым мобильным приложением, могу ли я получить помощь?","хочу воспользоваться твоим черотвым мобильным приложением, могу ли я получить помощь?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002638,,,,typo_swap_adjacent
aug_technical_issue_0203_stg1_002690,"приложение не работает на моем телефоне, я должен сообщить об этой чертовоой проблеме","приложение не работает на моем телефоне, я должен сообщить об этой чертовоой проблеме",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002690,,,,typo_duplicate_char
aug_technical_issue_0204_stg1_002798,"сайт не работает, сообщите о проблеме?","сайт не работает, сообщите о проблеме?",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002798,,,,punctuation_variant
aug_technical_issue_0205_stg1_002876,"я не могу заставить приложение работать на своем компьютере, мне нужно сообщиь о проблеме","я не могу заставить приложение работать на своем компьютере, мне нужно сообщиь о проблеме",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002876,,,,typo_delete_char
aug_technical_issue_0206_stg1_002779,"Я бы хотел воспользоваться твиом чертовым мобильным приложением, ты мне поможешь?","я бы хотел воспользоваться твиом чертовым мобильным приложением, ты мне поможешь?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002779,,,,typo_swap_adjacent
aug_technical_issue_0207_stg1_002865,"сайт не работает на моеем телефоне, как сообщить о проблеме","сайт не работает на моеем телефоне, как сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002865,,,,typo_duplicate_char
aug_technical_issue_0208_stg1_002658,"нужно воспользоваться твоим чертовым мобильным приложением, как мне это сделать?","нужно воспользоваться твоим чертовым мобильным приложением, как мне это сделать?",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002658,,,,phrase_compression
aug_technical_issue_0209_stg1_002778,"Я хочу воспользоваться твоим чертовым мобильным приложением, мне нужна помощь!","я хочу воспользоваться твоим чертовым мобильным приложением, мне нужна помощь!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002778,,,,punctuation_variant
aug_technical_issue_0210_stg1_002716,"Я хочу использовать ваше прлиожение, не могли бы вы мне помочь?","я хочу использовать ваше прлиожение, не могли бы вы мне помочь?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002716,,,,typo_swap_adjacent
aug_technical_issue_0211_stg1_002867,"приложение не работает, мне нужна помощь, чтобы сообщитть о чертовой проблеме","приложение не работает, мне нужна помощь, чтобы сообщитть о чертовой проблеме",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002867,,,,typo_duplicate_char
aug_technical_issue_0212_stg1_002755,"Мне бы хотелось воспользоваться твоим чертовым мобильным приложением, ты мне поможешь?!","мне бы хотелось воспользоваться твоим чертовым мобильным приложением, ты мне поможешь?!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002755,,,,punctuation_variant
aug_technical_issue_0213_stg1_002682,приложение не работает на моем Mac. Не могли бы вы поочь мне сообщить о проблеме?,приложение не работает на моем mac. не могли бы вы поочь мне сообщить о проблеме?,technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002682,,,,typo_delete_char
aug_technical_issue_0214_stg1_002713,"У меня в приложении появляется ошибка, можно ли об этом соощбить?","у меня в приложении появляется ошибка, можно ли об этом соощбить?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002713,,,,typo_swap_adjacent
aug_technical_issue_0215_stg1_002688,Я не могу заставить сайт работать на своем компьюттере. Не могли бы вы помочь мне сообщить о чертовой проблеме?,я не могу заставить сайт работать на своем компьюттере. не могли бы вы помочь мне сообщить о чертовой проблеме?,technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002688,,,,typo_duplicate_char
aug_technical_issue_0216_stg1_002718,могу ли я купить через твое приложение,могу ли я купить через твое приложение,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002718,,,,punctuation_variant
aug_technical_issue_0217_stg1_002708,"Я хотел бы сообщить о проблеме с приложением, помоите мне.","я хотел бы сообщить о проблеме с приложением, помоите мне.",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002708,,,,typo_delete_char
aug_technical_issue_0218_stg1_002654,"сайт не работает на моем устройстве, помогите мне сообщить об этой чретовой проблеме","сайт не работает на моем устройстве, помогите мне сообщить об этой чретовой проблеме",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002654,,,,typo_swap_adjacent
aug_technical_issue_0219_stg1_002697,"я не могу заставить сайт работаать, как мне сообщить об ошибке","я не могу заставить сайт работаать, как мне сообщить об ошибке",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002697,,,,typo_duplicate_char
aug_technical_issue_0220_stg1_002847,"хочу воспользоваться твоим чертовым приложением, нужно ли это делать?","хочу воспользоваться твоим чертовым приложением, нужно ли это делать?",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002847,,,,phrase_compression
aug_technical_issue_0221_stg1_002902,"сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме","сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002902,,,,punctuation_variant
aug_technical_issue_0222_stg1_002870,"сайт не раотает, я хотел бы сообщить о проблеме","сайт не раотает, я хотел бы сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002870,,,,typo_delete_char
aug_technical_issue_0223_stg1_002648,"сайт не работает на моем мобильном телефоне, мне нужна помощщь, чтобы исправить ошибку","сайт не работает на моем мобильном телефоне, мне нужна помощщь, чтобы исправить ошибку",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002648,,,,typo_duplicate_char
aug_technical_issue_0224_stg1_002660,"у меня чертовски техническая проблема с приложением на моем устройстве, помогите, чтобы сообщить об этом","у меня чертовски техническая проблема с приложением на моем устройстве, помогите, чтобы сообщить об этом",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002660,,,,phrase_compression
aug_technical_issue_0225_stg1_002838,"Я хотел бы использовать ваше мобильное приложение, не могли бы вы мне помочь??","я хотел бы использовать ваше мобильное приложение, не могли бы вы мне помочь??",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002838,,,,punctuation_variant
aug_technical_issue_0226_stg1_002769,"хочу испольовать твое мобильное приложение, помоги мне","хочу испольовать твое мобильное приложение, помоги мне",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002769,,,,typo_delete_char
aug_technical_issue_0227_stg1_002782,"я не могу заставить сайт рабтоать на своем компьютере, мне нужна помощь, чтобы сообщить о чертовой проблеме","я не могу заставить сайт рабтоать на своем компьютере, мне нужна помощь, чтобы сообщить о чертовой проблеме",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002782,,,,typo_swap_adjacent
aug_technical_issue_0228_stg1_002898,"хочу использовать твоой azpp, где мне это сделать?","хочу использовать твоой azpp, где мне это сделать?",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002898,,,,typo_duplicate_char
aug_technical_issue_0229_stg1_002641,как использовать ваше приложение?,как использовать ваше приложение?,technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002641,,,,phrase_compression
aug_technical_issue_0230_stg1_002678,мобильное приложение не работает на моем Mac мне нужна помощь чтобы сообщить об этой чертовой ошибке,мобильное приложение не работает на моем mac мне нужна помощь чтобы сообщить об этой чертовой ошибке,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002678,,,,punctuation_variant
aug_technical_issue_0231_stg1_002864,"приложение не работает на моем мобильном телефоне, могу ли я соощить об этой чертовой проблеме?","приложение не работает на моем мобильном телефоне, могу ли я соощить об этой чертовой проблеме?",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002864,,,,typo_delete_char
aug_technical_issue_0232_stg1_002990,Не могу добавить товар в коризну,не могу добавить товар в коризну,technical_issue,technical_issue,synthetic_dataset|aug_typo_swap_adjacent,True,True,False,technical_issue,stg1_002990,,,,typo_swap_adjacent
aug_technical_issue_0233_stg1_002712,"Я хотел бы использовать ваше приложение, могу ли я получиить помощь?","я хотел бы использовать ваше приложение, могу ли я получиить помощь?",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002712,,,,typo_duplicate_char
aug_technical_issue_0234_stg1_002731,как купить через ваше мобильное приложение,как купить через ваше мобильное приложение,technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002731,,,,phrase_compression
aug_technical_issue_0235_stg1_002734,"я бы хотел использовать приложение ru, как это сделать!","я бы хотел использовать приложение ru, как это сделать!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002734,,,,punctuation_variant
aug_technical_issue_0236_stg1_002626,"сайт не рбаотает на моем планшете, я хочу сообщить о проблеме","сайт не рбаотает на моем планшете, я хочу сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002626,,,,typo_swap_adjacent
aug_technical_issue_0237_stg1_002791,"хочу исполльзовать твое приложение, может мне помочь","хочу исполльзовать твое приложение, может мне помочь",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002791,,,,typo_duplicate_char
aug_technical_issue_0238_stg1_002846,Я бы хотел воспользоваться твоим чертовым приложением как мне это сделать?,я бы хотел воспользоваться твоим чертовым приложением как мне это сделать?,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002846,,,,punctuation_variant
aug_technical_issue_0239_stg1_002845,"я не могу затавить сайт работать на своем компьютере, могу ли я сообщить об ошибке","я не могу затавить сайт работать на своем компьютере, могу ли я сообщить об ошибке",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002845,,,,typo_delete_char
aug_technical_issue_0240_stg1_002823,можно ли буедт купить через ваше приложение?,можно ли буедт купить через ваше приложение?,technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002823,,,,typo_swap_adjacent
aug_technical_issue_0241_stg1_002764,Я бы хоотел использовать ваше мобильное приложение,я бы хоотел использовать ваше мобильное приложение,technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002764,,,,typo_duplicate_char
aug_technical_issue_0242_stg1_002821,"Мне нужно использовать ваше мобильное приложение, как это сделать","мне нужно использовать ваше мобильное приложение, как это сделать",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002821,,,,punctuation_variant
aug_technical_issue_0243_stg1_002702,"Я хотел бы использовать ваше мобильное пиложение, как мне это сделать?","я хотел бы использовать ваше мобильное пиложение, как мне это сделать?",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002702,,,,typo_delete_char
aug_technical_issue_0244_stg1_002667,как пользовтаься приложением ру,как пользовтаься приложением ру,technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002667,,,,typo_swap_adjacent
aug_technical_issue_0245_stg1_002818,"я получаю соообщение об ошибке в приложении на своем компьютере, как мне сообщить об этом","я получаю соообщение об ошибке в приложении на своем компьютере, как мне сообщить об этом",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002818,,,,typo_duplicate_char
aug_technical_issue_0246_stg1_002866,мобильное приложение не работает на моем компьютере. можете помочь мне сообщить о проблеме?,мобильное приложение не работает на моем компьютере. можете помочь мне сообщить о проблеме?,technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002866,,,,phrase_compression
aug_technical_issue_0247_stg1_002857,нужно использовать ваше приложение где мне это сделать,нужно использовать ваше приложение где мне это сделать,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002857,,,,punctuation_variant
aug_technical_issue_0248_stg1_002897,"я не могу заставить прложение работать на своем планшете, можно ли сообщить об ошибке","я не могу заставить прложение работать на своем планшете, можно ли сообщить об ошибке",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002897,,,,typo_delete_char
aug_technical_issue_0249_stg1_002785,Я хочу сообщить о технической проблеме с приложением. Мне нунжа помощь.,я хочу сообщить о технической проблеме с приложением. мне нунжа помощь.,technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002785,,,,typo_swap_adjacent
aug_technical_issue_0250_stg1_002888,"я не могу заставить саайт работать, мне нужно сообщить об ошибке","я не могу заставить саайт работать, мне нужно сообщить об ошибке",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002888,,,,typo_duplicate_char
aug_technical_issue_0251_stg1_002727,"Мобильное приложение не работает на моем Mac, мне нужно сообщить о чертовой проблеме?","мобильное приложение не работает на моем mac, мне нужно сообщить о чертовой проблеме?",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002727,,,,punctuation_variant
aug_technical_issue_0252_stg1_002889,У меня возникла техническая проблема с приложенем на моем ПК. Не могли бы вы сообщить об этом?,у меня возникла техническая проблема с приложенем на моем пк. не могли бы вы сообщить об этом?,technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002889,,,,typo_delete_char
aug_technical_issue_0253_stg1_002780,"Я бы хотел использоваать ваше приложение, мы поможем мне","я бы хотел использоваать ваше приложение, мы поможем мне",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002780,,,,typo_duplicate_char
aug_technical_issue_0254_stg1_002824,"Мобильное приложение не работает на моем Mac, можно ли сообщить об этой чертовой проблеме?!","мобильное приложение не работает на моем mac, можно ли сообщить об этой чертовой проблеме?!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002824,,,,punctuation_variant
aug_technical_issue_0255_stg1_002683,"Я бы хтел воспользоваться твоим чертовым приложением, можешь мне помочь.","я бы хтел воспользоваться твоим чертовым приложением, можешь мне помочь.",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002683,,,,typo_delete_char
aug_technical_issue_0256_stg1_002773,мобильное приложение не работает на моем планшете. Можтее ли вы помочь мне сообщить о проблеме?,мобильное приложение не работает на моем планшете. можтее ли вы помочь мне сообщить о проблеме?,technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002773,,,,typo_swap_adjacent
aug_technical_issue_0257_stg1_002911,Баг при оформлении заказза,баг при оформлении заказза,technical_issue,technical_issue,synthetic_dataset|aug_typo_duplicate_char,True,True,False,technical_issue,stg1_002911,,,,typo_duplicate_char
aug_technical_issue_0258_stg1_002679,"Я бы хотел воспользоваться твоим чертовым приложением, помогите","я бы хотел воспользоваться твоим чертовым приложением, помогите",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002679,,,,phrase_compression
aug_technical_issue_0259_stg1_002703,приложение не работает на моем мобильном телефоне. Не могли бы вы помочь мне сообщить об ошибке,приложение не работает на моем мобильном телефоне. не могли бы вы помочь мне сообщить об ошибке,technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002703,,,,punctuation_variant
aug_technical_issue_0260_stg1_002761,"Я не могу заставить сайт работать на своем компьютере, как сообщить о прблеме?","я не могу заставить сайт работать на своем компьютере, как сообщить о прблеме?",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002761,,,,typo_delete_char
aug_technical_issue_0261_stg1_002696,"я не могу заставить сайт работать на своем планшете, мне нужно сообщить об ошбике","я не могу заставить сайт работать на своем планшете, мне нужно сообщить об ошбике",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002696,,,,typo_swap_adjacent
aug_technical_issue_0262_stg1_002899,"сайт не работает, помогите мне сообщить об ошибкке","сайт не работает, помогите мне сообщить об ошибкке",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002899,,,,typo_duplicate_char
aug_technical_issue_0263_stg1_002896,"приложение не работает на моем мобильном телефоне, можете ли вы помочь мне сообщить об ошибке","приложение не работает на моем мобильном телефоне, можете ли вы помочь мне сообщить об ошибке",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002896,,,,punctuation_variant
aug_technical_issue_0264_stg1_002762,"приложение не работает на моем устройстве, мне нужо сообщить о проблеме","приложение не работает на моем устройстве, мне нужо сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002762,,,,typo_delete_char
aug_technical_issue_0265_stg1_002843,"Я бы хотел использовать твое чертово мобильное прилоежние, как мне это сделать?","я бы хотел использовать твое чертово мобильное прилоежние, как мне это сделать?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002843,,,,typo_swap_adjacent
aug_technical_issue_0266_stg1_003013,Ошибка при регистрацции,ошибка при регистрацции,technical_issue,technical_issue,synthetic_dataset|aug_typo_duplicate_char,True,True,False,technical_issue,stg1_003013,,,,typo_duplicate_char
aug_technical_issue_0267_stg1_002878,"веб-сайт не работает на моем устройстве, помогите, чтобы сообщить об ошибке","веб-сайт не работает на моем устройстве, помогите, чтобы сообщить об ошибке",technical_issue,technical_issue,bitext|aug_phrase_compression,False,True,False,technical_issue,stg1_002878,,,,phrase_compression
aug_technical_issue_0268_stg1_002828,"Я не могу заставить сайт работать на своем планшете, сообщите об ошибке?","я не могу заставить сайт работать на своем планшете, сообщите об ошибке?",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002828,,,,punctuation_variant
aug_technical_issue_0269_stg1_002850,"мне нужно сообщить о чертовой пролеме на сайте, как мне это сделать?","мне нужно сообщить о чертовой пролеме на сайте, как мне это сделать?",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002850,,,,typo_delete_char
aug_technical_issue_0270_stg1_002803,"сайт не работает на моем мобильном телефоне, мне нунжо сообщить о проблеме","сайт не работает на моем мобильном телефоне, мне нунжо сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002803,,,,typo_swap_adjacent
aug_technical_issue_0271_stg1_002874,"сайт не работает на моем компьютере, моожно ли сообщить об этой проблеме?","сайт не работает на моем компьютере, моожно ли сообщить об этой проблеме?",technical_issue,technical_issue,bitext|aug_typo_duplicate_char,False,True,False,technical_issue,stg1_002874,,,,typo_duplicate_char
aug_technical_issue_0272_stg1_002742,"Я хотел бы использовать ваше мобильное приложение, мне нужна помощь!","я хотел бы использовать ваше мобильное приложение, мне нужна помощь!",technical_issue,technical_issue,bitext|aug_punctuation_variant,False,True,False,technical_issue,stg1_002742,,,,punctuation_variant
aug_technical_issue_0273_stg1_002797,"мбильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить о проблеме","мбильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,bitext|aug_typo_delete_char,False,True,False,technical_issue,stg1_002797,,,,typo_delete_char
aug_technical_issue_0274_stg1_002900,"Я хочу воспользоваться твоим чертовым мобильнмы приложением, как мне это сделать?","я хочу воспользоваться твоим чертовым мобильнмы приложением, как мне это сделать?",technical_issue,technical_issue,bitext|aug_typo_swap_adjacent,False,True,False,technical_issue,stg1_002900,,,,typo_swap_adjacent
