sample_id,text_original,text_normalized,raw_label,label,source,is_synthetic,is_augmented,is_hard_negative,label_before_review
stg1_002077,"Мне нужно было произвести оплату, как я могу это сделать?","мне нужно было произвести оплату, как я могу это сделать?",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_002810,"приложение не работает на моем планшете, можно ли сообщить о проблеме?","приложение не работает на моем планшете, можно ли сообщить о проблеме?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002860,"Мне нужно сообщить о проблеме с приложением, где это сделать?","мне нужно сообщить о проблеме с приложением, где это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000039,не могли бы помочь мне проверить наличие товаров в магазине,не могли бы помочь мне проверить наличие товаров в магазине,product_info,product_info,bitext,False,False,False,product_info
stg1_000380,помощь в заказе нескольких ваших товаров,помощь в заказе нескольких ваших товаров,order_status,order_status,ikshana,False,False,False,order_status
stg1_002568,не могли бы вы дать мне информацию о распродажах?,не могли бы вы дать мне информацию о распродажах?,promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001061,Есть что-нибудь по электронной почте за последний час?,есть что-нибудь по электронной почте за последний час?,general_info,general_info,runlu,False,False,False,general_info
stg1_002891,"сайт не работает на моем компьютере, я хотел бы сообщить о проблеме","сайт не работает на моем компьютере, я хотел бы сообщить о проблеме",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001347,Я бы хотел вернуть чертов товар онлайн,я бы хотел вернуть чертов товар онлайн,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001864,нужна помощь в подаче иска против вашей организации,нужна помощь в подаче иска против вашей организации,other,other,ikshana,False,False,False,other
stg1_001875,"Мне нужна помощь, чтобы поговорить с кем-нибудь","мне нужна помощь, чтобы поговорить с кем-нибудь",other,other,ikshana,False,False,False,other
stg1_002094,"Я хотел бы узнать о вашей политике возврата денег, можете ли вы найти некоторую информацию?","я хотел бы узнать о вашей политике возврата денег, можете ли вы найти некоторую информацию?",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001850,я должен подать иск против твоего бизнеса,я должен подать иск против твоего бизнеса,other,other,ikshana,False,False,False,other
stg1_000076,"Мне нужно оставить отзыв о товаре, помогите мне.","мне нужно оставить отзыв о товаре, помогите мне.",product_info,product_info,ikshana,False,False,False,product_info
stg1_000993,Где Патегония?,где патегония?,general_info,general_info,runlu,False,False,False,general_info
stg1_002071,"Мне нужно увидеть чертов статус моего возмещения, могу ли я получить некоторую помощь?","мне нужно увидеть чертов статус моего возмещения, могу ли я получить некоторую помощь?",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_002061,"я сделал чертов заказ, но мне не пришел счет, могу ли я его скачать?","я сделал чертов заказ, но мне не пришел счет, могу ли я его скачать?",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_000507,обновить покупку00123842,обновить покупку00123842,order_status,order_status,ikshana,False,False,False,order_status
stg1_001735,"Я хочу посмотреть, сколько времени потребуется, чтобы прибыть росистая доставка.","я хочу посмотреть, сколько времени потребуется, чтобы прибыть росистая доставка.",delivery,delivery,ikshana,False,False,False,delivery
stg1_000839,мне нужна помощь в отмене премиум-аккаунта,мне нужна помощь в отмене премиум-аккаунта,account,account,ikshana,False,False,False,account
stg1_000042,"хочу удалить чертовы вещи из корзины, мне нужна помощь","хочу удалить чертовы вещи из корзины, мне нужна помощь",product_info,product_info,bitext,False,False,False,product_info
stg1_001335,"Я хотел бы вернуть в магазин чертов товар, купленный в Интернете, где я могу это сделать?","я хотел бы вернуть в магазин чертов товар, купленный в интернете, где я могу это сделать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001826,"Мне нужно поговорить с чертовым кем-нибудь, помоги мне.","мне нужно поговорить с чертовым кем-нибудь, помоги мне.",other,other,bitext,False,False,False,other
stg1_000735,"Я не знаю, что мне нужно сделать, чтобы сбросить мою учетную запись пользователя ppwd","я не знаю, что мне нужно сделать, чтобы сбросить мою учетную запись пользователя ppwd",account,account,ikshana,False,False,False,account
stg1_002330,"мне нужна помощь, чтобы проверить счет № 12588","мне нужна помощь, чтобы проверить счет № 12588",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_000742,изменить информацию в аккаунте Platinum,изменить информацию в аккаунте platinum,account,account,ikshana,False,False,False,account
stg1_002767,"Я хотел бы использовать ваше приложение, где мне это сделать?","я хотел бы использовать ваше приложение, где мне это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002513,"Мне нравится информация о распродажах, как я могу ее найти","мне нравится информация о распродажах, как я могу ее найти",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000752,еще один стандартный аккаунт,еще один стандартный аккаунт,account,account,ikshana,False,False,False,account
stg1_001208,"Мне нужно обменять товар, купленный онлайн, в магазине. Могу ли я получить помощь?","мне нужно обменять товар, купленный онлайн, в магазине. могу ли я получить помощь?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000374,изменить заказ CFF1C9T2,изменить заказ cff1c9t2,order_status,order_status,ikshana,False,False,False,order_status
stg1_001917,"мне нужно поговорить с чертовым кое-кем, ты можешь мне помочь?","мне нужно поговорить с чертовым кое-кем, ты можешь мне помочь?",other,other,bitext,False,False,False,other
stg1_002747,"мобильное приложение не работает, мне нужна помощь, чтобы сообщить об этой чертовой проблеме","мобильное приложение не работает, мне нужна помощь, чтобы сообщить об этой чертовой проблеме",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002109,могу ли я увидеть чертов статус моего возврата?,могу ли я увидеть чертов статус моего возврата?,payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001258,"мне нужно обменять чертову вещь, которую я купил в магазине, мне нужна помощь","мне нужно обменять чертову вещь, которую я купил в магазине, мне нужна помощь",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001575,Когда поезд F сегодня поедет?,когда поезд f сегодня поедет?,delivery,delivery,runlu,False,False,False,delivery
stg1_001207,"чертов продукт, который я получил, неправильный, не могли бы вы помочь мне сообщить об этом?","чертов продукт, который я получил, неправильный, не могли бы вы помочь мне сообщить об этом?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001343,"Мне нужно отправить товар обратно, могу ли я получить помощь?","мне нужно отправить товар обратно, могу ли я получить помощь?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002549,Я ищу информацию о чертовых весенних распродажах. Не могли бы вы мне помочь?,я ищу информацию о чертовых весенних распродажах. не могли бы вы мне помочь?,promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001089,Сделать почту для Джека,сделать почту для джека,general_info,general_info,runlu,False,False,False,general_info
stg1_002302,получение счетов за восемь месяцев назад,получение счетов за восемь месяцев назад,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_001017,В каком году начался бейсбол,в каком году начался бейсбол,general_info,general_info,runlu,False,False,False,general_info
stg1_001088,"Я хотел бы найти ближайший магазин, не могли бы вы мне помочь?","я хотел бы найти ближайший магазин, не могли бы вы мне помочь?",general_info,general_info,bitext,False,False,False,general_info
stg1_002300,Я хотел бы оплатить дебетовой картой,я хотел бы оплатить дебетовой картой,payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001717,"мне нужна помощь, чтобы проверить, какие у меня есть способы доставки","мне нужна помощь, чтобы проверить, какие у меня есть способы доставки",delivery,delivery,ikshana,False,False,False,delivery
stg1_001186,"Мне нужно обменять чертов товар в магазине, как я могу это сделать?","мне нужно обменять чертов товар в магазине, как я могу это сделать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002003,Я хотел бы оставить комментарий о вашем бренде,я хотел бы оставить комментарий о вашем бренде,other,other,bitext,False,False,False,other
stg1_002078,"Мне нужно проверить вашу политику возмещения, где это сделать?","мне нужно проверить вашу политику возмещения, где это сделать?",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_000883,"у меня ошибка в моей гребаной учетной записи, ты поможешь мне ее изменить?","у меня ошибка в моей гребаной учетной записи, ты поможешь мне ее изменить?",account,account,bitext,False,False,False,account
stg1_001430,"Я хочу отправить товар обратно, вы мне поможете?","я хочу отправить товар обратно, вы мне поможете?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001963,"Я хотел бы оставить комментарий о продукте, могу ли я получить помощь?","я хотел бы оставить комментарий о продукте, могу ли я получить помощь?",other,other,bitext,False,False,False,other
stg1_000762,у меня вопрос по поводу удаления моего Премиум-аккаунта,у меня вопрос по поводу удаления моего премиум-аккаунта,account,account,ikshana,False,False,False,account
stg1_000636,"Я хотел бы проверить гребаный перерыв в заказе, могу ли я получить некоторую помощь?","я хотел бы проверить гребаный перерыв в заказе, могу ли я получить некоторую помощь?",account,account,bitext,False,False,False,account
stg1_001487,"мне нужно проверить время доставки моей покупки, могу ли я получить помощь","мне нужно проверить время доставки моей покупки, могу ли я получить помощь",delivery,delivery,bitext,False,False,False,delivery
stg1_002995,Ужасный сервис,ужасный сервис,other,other,synthetic_dataset,True,False,False,other
stg1_000494,"я не знаю, как отменить заказ R7V7E9BP","я не знаю, как отменить заказ r7v7e9bp",order_status,order_status,ikshana,False,False,False,order_status
stg1_000031,"Я хотел бы узнать о чертовых продуктах, как я могу получить больше информации?","я хотел бы узнать о чертовых продуктах, как я могу получить больше информации?",product_info,product_info,bitext,False,False,False,product_info
stg1_001350,"я должен сообщить о неправильном товаре, вы мне поможете?","я должен сообщить о неправильном товаре, вы мне поможете?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001456,"Мне нужно обменять товары, как я могу это сделать?","мне нужно обменять товары, как я могу это сделать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002069,Я хочу произвести оплату,я хочу произвести оплату,payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001526,произошла ошибка при настройке адреса доставки,произошла ошибка при настройке адреса доставки,delivery,delivery,ikshana,False,False,False,delivery
stg1_001910,"Я недоволен вашей работой, пишите претензию.","я недоволен вашей работой, пишите претензию.",other,other,ikshana,False,False,False,other
stg1_001059,Что было самыми длинными зданиями в мире,что было самыми длинными зданиями в мире,general_info,general_info,runlu,False,False,False,general_info
stg1_001402,"Мне нужно обменять товар в магазине, вы мне поможете?","мне нужно обменять товар в магазине, вы мне поможете?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002936,Как оплатить заказ?,как оплатить заказ?,payment_refund,payment_refund,synthetic_dataset,True,False,False,payment_refund
stg1_000237,можно ли посмотреть наличие товаров онлайн,можно ли посмотреть наличие товаров онлайн,product_info,product_info,bitext,False,False,False,product_info
stg1_002510,"Я хотел бы узнать больше о чертовой распродаже, можете ли вы найти какую-нибудь информацию?","я хотел бы узнать больше о чертовой распродаже, можете ли вы найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000831,"нужна помощь, чтобы уведомить о проблеме с регистрацией","нужна помощь, чтобы уведомить о проблеме с регистрацией",account,account,ikshana,False,False,False,account
stg1_000321,"Я запросил обмен, но не получил его. Помогите мне отследить статус моего товара на замену.","я запросил обмен, но не получил его. помогите мне отследить статус моего товара на замену.",order_status,order_status,bitext,False,False,False,order_status
stg1_002156,куда я могу сообщить о проблемах с онлайн-платежами,куда я могу сообщить о проблемах с онлайн-платежами,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_002717,"Я бы хотел использовать твое чертово мобильное приложение, оно мне поможет","я бы хотел использовать твое чертово мобильное приложение, оно мне поможет",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001357,"мне нужно обменять товар в магазине, как я могу это сделать","мне нужно обменять товар в магазине, как я могу это сделать",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_002297,"я совершил чертову покупку, но мне не пришел счет, как мне ее скачать","я совершил чертову покупку, но мне не пришел счет, как мне ее скачать",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001895,помогите мне подать иск клиента против вашей компании,помогите мне подать иск клиента против вашей компании,other,other,ikshana,False,False,False,other
stg1_001257,ты поможешь мне отправить обратно этот чертов заказ?,ты поможешь мне отправить обратно этот чертов заказ?,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001372,"если я хочу обменять то, что купил, это поможет мне","если я хочу обменять то, что купил, это поможет мне",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001075,"как проверить, в какое время я могу связаться со службой поддержки клиентов?","как проверить, в какое время я могу связаться со службой поддержки клиентов?",general_info,general_info,ikshana,False,False,False,general_info
stg1_002049,как отправить отзыв о вашем филиале?,как отправить отзыв о вашем филиале?,other,other,bitext,False,False,False,other
stg1_000049,"я ищу информацию о продукте, где я могу ее получить","я ищу информацию о продукте, где я могу ее получить",product_info,product_info,bitext,False,False,False,product_info
stg1_000162,"Я бы хотел убрать долбанные продукты из корзины, помогите мне.","я бы хотел убрать долбанные продукты из корзины, помогите мне.",product_info,product_info,bitext,False,False,False,product_info
stg1_000013,не могли бы вы помочь мне проверить наличие этого чертового товара онлайн?,не могли бы вы помочь мне проверить наличие этого чертового товара онлайн?,product_info,product_info,bitext,False,False,False,product_info
stg1_002422,"хочу узнать больше о следующих распродажах, могу найти некоторую информацию","хочу узнать больше о следующих распродажах, могу найти некоторую информацию",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001814,"Я хотел бы оставить отзыв о продукте, мне нужна помощь","я хотел бы оставить отзыв о продукте, мне нужна помощь",other,other,bitext,False,False,False,other
stg1_000817,"Я хочу закрыть свой профиль, как мне это сделать?","я хочу закрыть свой профиль, как мне это сделать?",account,account,bitext,False,False,False,account
stg1_001957,"Я не знаю, как говорить с агентом-человеком","я не знаю, как говорить с агентом-человеком",other,other,ikshana,False,False,False,other
stg1_001037,"мне нужно проверить часы работы, как я могу это сделать","мне нужно проверить часы работы, как я могу это сделать",general_info,general_info,bitext,False,False,False,general_info
stg1_001751,"моя доставка не завершена, мне нужна помощь, чтобы сообщить о чертовой неполноте заказа","моя доставка не завершена, мне нужна помощь, чтобы сообщить о чертовой неполноте заказа",delivery,delivery,bitext,False,False,False,delivery
stg1_001126,"Я хочу найти магазины рядом со мной, помогите мне","я хочу найти магазины рядом со мной, помогите мне",general_info,general_info,bitext,False,False,False,general_info
stg1_001724,"Я звоню, чтобы узнать, как скоро мне ожидать посылку.","я звоню, чтобы узнать, как скоро мне ожидать посылку.",delivery,delivery,ikshana,False,False,False,delivery
stg1_003013,Ошибка при регистрации,ошибка при регистрации,technical_issue,technical_issue,synthetic_dataset,True,False,False,technical_issue
stg1_002014,можешь помочь мне поговорить с кем-нибудь?,можешь помочь мне поговорить с кем-нибудь?,other,other,bitext,False,False,False,other
stg1_000922,Искать чертовы магазины рядом со мной,искать чертовы магазины рядом со мной,general_info,general_info,bitext,False,False,False,general_info
stg1_000086,"Мне нужна помощь, чтобы оставить отзыв о продукте","мне нужна помощь, чтобы оставить отзыв о продукте",product_info,product_info,ikshana,False,False,False,product_info
stg1_001904,я пытаюсь поговорить с кем-нибудь,я пытаюсь поговорить с кем-нибудь,other,other,ikshana,False,False,False,other
stg1_000606,"Мне не нужен мой чертов профиль, помоги мне закрыть его.","мне не нужен мой чертов профиль, помоги мне закрыть его.",account,account,bitext,False,False,False,account
stg1_002031,"у меня есть офигенный отзыв о продукте, мог бы его использовать","у меня есть офигенный отзыв о продукте, мог бы его использовать",other,other,bitext,False,False,False,other
stg1_002273,"я бы хотел сделать чертов перевод, где я мог бы сделать это","я бы хотел сделать чертов перевод, где я мог бы сделать это",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_002037,"Мне нужно оставить отзыв о продукте, где это сделать?","мне нужно оставить отзыв о продукте, где это сделать?",other,other,bitext,False,False,False,other
stg1_001270,как мне вернуть некоторые товары в магазин?,как мне вернуть некоторые товары в магазин?,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001483,"Я хотел бы увидеть чертовы сроки доставки моего заказа, как это сделать?","я хотел бы увидеть чертовы сроки доставки моего заказа, как это сделать?",delivery,delivery,bitext,False,False,False,delivery
stg1_002859,можно ли купить через ваше приложение?,можно ли купить через ваше приложение?,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002794,"Я бы хотел использовать ваше мобильное приложение, где мне это сделать?","я бы хотел использовать ваше мобильное приложение, где мне это сделать?",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000183,где проверить наличие чертового товара,где проверить наличие чертового товара,product_info,product_info,bitext,False,False,False,product_info
stg1_002012,Можете ли вы помочь мне подать иск клиента против вашей компании?,можете ли вы помочь мне подать иск клиента против вашей компании?,other,other,ikshana,False,False,False,other
stg1_000994,Дэн прислал мне какие-нибудь письма?,дэн прислал мне какие-нибудь письма?,general_info,general_info,runlu,False,False,False,general_info
stg1_002591,"хочу узнать больше о чертовых распродажах, не могли бы вы дать мне некоторую информацию?","хочу узнать больше о чертовых распродажах, не могли бы вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001227,где мне обменять эту чертову вещь,где мне обменять эту чертову вещь,return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001986,"Я хочу представить идею продукта, мне нужна помощь","я хочу представить идею продукта, мне нужна помощь",other,other,bitext,False,False,False,other
stg1_003001,Как оформить возврат?,как оформить возврат?,return_exchange,return_exchange,synthetic_dataset,True,False,False,return_exchange
stg1_002354,Мне нужна помощь в загрузке счета № 12588.,мне нужна помощь в загрузке счета № 12588.,payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_000267,"мне нужно проверить наличие товара в магазине, мне нужна помощь","мне нужно проверить наличие товара в магазине, мне нужна помощь",product_info,product_info,bitext,False,False,False,product_info
stg1_002292,"Я потерял счета от Джона, пришлите их мне по почте.","я потерял счета от джона, пришлите их мне по почте.",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_002681,можно ли использовать ваше приложение?,можно ли использовать ваше приложение?,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000992,Определить фотосинтез,определить фотосинтез,general_info,general_info,runlu,False,False,False,general_info
stg1_002887,как купить через ваше приложение?,как купить через ваше приложение?,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_002652,как пользоваться вашим мобильным приложением?,как пользоваться вашим мобильным приложением?,technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_001232,"Я хочу вернуть купленный товар, что мне делать?","я хочу вернуть купленный товар, что мне делать?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000770,можешь показать мне эту чертову историю покупок?,можешь показать мне эту чертову историю покупок?,account,account,bitext,False,False,False,account
stg1_002391,"Мне нужна информация о зимних распродажах, как я могу ее получить?","мне нужна информация о зимних распродажах, как я могу ее получить?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_002386,Я пытаюсь найти информацию о чертовых распродажах.,я пытаюсь найти информацию о чертовых распродажах.,promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_002279,"мне нужно запросить чертов счет, могу ли я получить помощь","мне нужно запросить чертов счет, могу ли я получить помощь",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_001538,возникла проблема с изменением адреса доставки,возникла проблема с изменением адреса доставки,delivery,delivery,ikshana,False,False,False,delivery
stg1_000885,"мне нужно использовать платиновый профиль, могу ли я получить помощь?","мне нужно использовать платиновый профиль, могу ли я получить помощь?",account,account,ikshana,False,False,False,account
stg1_002093,"Я хотел бы узнать о вашей гарантии возврата денег, дайте мне некоторую информацию","я хотел бы узнать о вашей гарантии возврата денег, дайте мне некоторую информацию",payment_refund,payment_refund,bitext,False,False,False,payment_refund
stg1_002251,"Я не знаю, что мне нужно сделать, чтобы получить счет №12588.","я не знаю, что мне нужно сделать, чтобы получить счет №12588.",payment_refund,payment_refund,ikshana,False,False,False,payment_refund
stg1_002197,"Если бы у меня было 500 долларов, сколько бы это было иен?","если бы у меня было 500 долларов, сколько бы это было иен?",payment_refund,payment_refund,runlu,False,False,False,payment_refund
stg1_000065,"есть ли раздел, где можно оставить отзыв о вашей продукции?","есть ли раздел, где можно оставить отзыв о вашей продукции?",product_info,product_info,ikshana,False,False,False,product_info
stg1_000142,Где ДЕЛЛ сейчас стоит на фондовом рынке?,где делл сейчас стоит на фондовом рынке?,product_info,product_info,runlu,False,False,False,product_info
stg1_000670,"я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией","я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией",account,account,ikshana,False,False,False,account
stg1_001264,"нужно отправить этот чертов товар обратно, где я могу это сделать","нужно отправить этот чертов товар обратно, где я могу это сделать",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001777,"Я хотел бы оставить чертовы комментарии о продуктах, которые могут мне помочь.","я хотел бы оставить чертовы комментарии о продуктах, которые могут мне помочь.",other,other,bitext,False,False,False,other
stg1_001593,"Пожалуйста, дайте мне направление в парк рядом со мной.","пожалуйста, дайте мне направление в парк рядом со мной.",delivery,delivery,runlu,False,False,False,delivery
stg1_000640,"мне нужен чертов аккаунт, где его создать","мне нужен чертов аккаунт, где его создать",account,account,bitext,False,False,False,account
stg1_000788,помогите сообщить о проблеме с регистрацией,помогите сообщить о проблеме с регистрацией,account,account,ikshana,False,False,False,account
stg1_002514,"Мне нравится информация о следующих чертовых распродажах, где я могу ее получить","мне нравится информация о следующих чертовых распродажах, где я могу ее получить",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_000485,Мне нужна помощь в поиске моего гребаного онлайн-заказа.,мне нужна помощь в поиске моего гребаного онлайн-заказа.,order_status,order_status,bitext,False,False,False,order_status
stg1_001136,Я хотел бы узнать больше о ближайших магазинах. Найдите некоторую информацию.,я хотел бы узнать больше о ближайших магазинах. найдите некоторую информацию.,general_info,general_info,bitext,False,False,False,general_info
stg1_000553,Я больше не могу оплатить покупку VUZVUJ46,я больше не могу оплатить покупку vuzvuj46,order_status,order_status,ikshana,False,False,False,order_status
stg1_000136,Каков рост стоимости акций за последнюю неделю Дисней?,каков рост стоимости акций за последнюю неделю дисней?,product_info,product_info,runlu,False,False,False,product_info
stg1_001188,"Я ищу информацию о твоем чертовом процессе возвращения, где я могу ее получить?","я ищу информацию о твоем чертовом процессе возвращения, где я могу ее получить?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001708,"Мне нужно указать адрес доставки, как мне это сделать?","мне нужно указать адрес доставки, как мне это сделать?",delivery,delivery,ikshana,False,False,False,delivery
stg1_002400,"Ищу информацию о очередных охренительных распродажах, помогите мне","ищу информацию о очередных охренительных распродажах, помогите мне",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001536,проблемы с настройкой адреса доставки,проблемы с настройкой адреса доставки,delivery,delivery,ikshana,False,False,False,delivery
stg1_001106,Мне нужна помощь с проверкой часов работы твоего чертового магазина.,мне нужна помощь с проверкой часов работы твоего чертового магазина.,general_info,general_info,bitext,False,False,False,general_info
stg1_001872,"Я не знаю, что мне нужно сделать, чтобы подать жалобу клиента.","я не знаю, что мне нужно сделать, чтобы подать жалобу клиента.",other,other,ikshana,False,False,False,other
stg1_000713,перейти на платиновый аккаунт,перейти на платиновый аккаунт,account,account,ikshana,False,False,False,account
stg1_000198,"Мне нужно проверить наличие какого-то товара в магазине, это может мне помочь.","мне нужно проверить наличие какого-то товара в магазине, это может мне помочь.",product_info,product_info,bitext,False,False,False,product_info
stg1_002954,Подойдёт ли мне размер M?,подойдёт ли мне размер m?,product_info,product_info,synthetic_dataset,True,False,False,product_info
stg1_002464,когда будут распродажи,когда будут распродажи,promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_002438,"Я ищу информацию о распродажах, как мне ее найти?","я ищу информацию о распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,bitext,False,False,False,promo_loyalty
stg1_001528,"мне нужно посмотреть, как скоро я смогу ожидать доставки","мне нужно посмотреть, как скоро я смогу ожидать доставки",delivery,delivery,ikshana,False,False,False,delivery
stg1_002677,"Я хочу воспользоваться твоим чертовым мобильным приложением, помоги мне.","я хочу воспользоваться твоим чертовым мобильным приложением, помоги мне.",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000971,"Мне нужно позвонить в службу поддержки клиентов, как я могу это сделать?","мне нужно позвонить в службу поддержки клиентов, как я могу это сделать?",general_info,general_info,ikshana,False,False,False,general_info
stg1_000861,хочу помочь получить пароль моего prl-файла,хочу помочь получить пароль моего prl-файла,account,account,ikshana,False,False,False,account
stg1_000967,"помогите мне узнать, в какие часы я могу связаться со службой поддержки клиентов","помогите мне узнать, в какие часы я могу связаться со службой поддержки клиентов",general_info,general_info,ikshana,False,False,False,general_info
stg1_002697,"я не могу заставить сайт работать, как мне сообщить об ошибке","я не могу заставить сайт работать, как мне сообщить об ошибке",technical_issue,technical_issue,bitext,False,False,False,technical_issue
stg1_000196,"Я хотел бы узнать больше о чертовых продуктах, можете ли вы дать мне некоторую информацию?","я хотел бы узнать больше о чертовых продуктах, можете ли вы дать мне некоторую информацию?",product_info,product_info,bitext,False,False,False,product_info
stg1_001266,"Я ищу гребаный возврат денег, помогите мне.","я ищу гребаный возврат денег, помогите мне.",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_001409,"Я хотел бы обменять купленный товар, не могли бы вы мне помочь?","я хотел бы обменять купленный товар, не могли бы вы мне помочь?",return_exchange,return_exchange,bitext,False,False,False,return_exchange
stg1_000571,"мне нужно найти свою чертову посылку, как мне это сделать?","мне нужно найти свою чертову посылку, как мне это сделать?",order_status,order_status,bitext,False,False,False,order_status
stg1_001130,"Я ищу информацию о твоих чертовых часах посещения магазинов, как я могу ее получить?","я ищу информацию о твоих чертовых часах посещения магазинов, как я могу ее получить?",general_info,general_info,bitext,False,False,False,general_info
