sample_id_1,sample_id_2,text_1,text_2,label_1,label_2,cosine_similarity,review_status,review_comment
stg1_002732,stg1_002004,где я мог бы скачать твое приложение,"Я хотел бы отправить отзыв, где я могу это сделать",technical_issue,other,0.9144108891487122,,
stg1_000530,stg1_002354,Мне нужна помощь в просмотре статуса заказа 2QTQ766A.,Мне нужна помощь в загрузке счета № 12588.,order_status,payment_refund,0.9143658876419067,,
stg1_002354,stg1_000530,Мне нужна помощь в загрузке счета № 12588.,Мне нужна помощь в просмотре статуса заказа 2QTQ766A.,payment_refund,order_status,0.9143658876419067,,
stg1_002152,stg1_000530,"Мне нужна помощь, чтобы загрузить мой счет № 37777.",Мне нужна помощь в просмотре статуса заказа 2QTQ766A.,payment_refund,order_status,0.9143251776695251,,
stg1_000451,stg1_001564,Я больше не могу позволить себе заказ DHGF2O0E,Я не могу изменить адрес доставки,order_status,delivery,0.9142976403236389,,
stg1_000430,stg1_000748,нужна помощь с отменой покупки FGKK1P85,"мне нужно просмотреть историю покупок, мне нужна помощь",order_status,account,0.9142965078353882,,
stg1_000679,stg1_001550,Можете ли вы помочь мне отписаться от новостной рассылки?,Можете ли вы помочь мне указать новый адрес доставки?,account,delivery,0.9142330884933472,,
stg1_001411,stg1_000157,могу ли я вернуть некоторые чертовы вещи в магазине,"мне нужно подтвердить наличие чертовых товаров в магазине, поможет мне",return_exchange,product_info,0.9142321348190308,,
stg1_002291,stg1_000984,"Мне нужна помощь, чтобы получить счет от Джона","Мне нужна помощь, чтобы позвонить в службу поддержки клиентов",payment_refund,general_info,0.9140646457672119,,
stg1_002629,stg1_000615,как скачать твое чертово приложение?,где мне создать чертову учетную запись пользователя?,technical_issue,account,0.9139906764030457,,
stg1_000823,stg1_001328,Можете ли вы помочь мне восстановить PIN-код моей учетной записи?,Можете ли вы помочь мне проверить вашу политику возврата?,account,return_exchange,0.9136713743209839,,
stg1_002233,stg1_001024,Мне нужна помощь в загрузке счетов от Джона.,"Пожалуйста, предупредите меня, когда Джон напишет мне письмо.",payment_refund,general_info,0.9136685132980347,,
stg1_002362,stg1_001545,как я могу получить информацию о следующих гребаных распродажах?,где я могу получить информацию о способах доставки?,promo_loyalty,delivery,0.9136337041854858,,
stg1_001111,stg1_001817,Мне нужно отправить ответ Шарлотте.,"мне нужно отправить отзыв, чтобы сделать это",general_info,other,0.9136306047439575,,
stg1_000486,stg1_001239,"Я заказал товар, отмените покупку 01JJ7N7T","мой заказ отменен, помогите мне сообщить об этом",order_status,return_exchange,0.9135249853134155,,
stg1_002620,stg1_001655,найти информацию о чертовых весенних распродажах,где я могу найти информацию о чертовой стоимости доставки,promo_loyalty,delivery,0.9135144352912903,,
stg1_002505,stg1_001529,Я ищу информацию о весенних распродажах.,Ищу информацию о сроках доставки,promo_loyalty,delivery,0.9134912490844727,,
stg1_002251,stg1_000737,"Я не знаю, что мне нужно сделать, чтобы получить счет №12588.","Я не знаю, что мне нужно сделать, чтобы перейти на Платиновый аккаунт.",payment_refund,account,0.9134875535964966,,
stg1_001945,stg1_000085,Куда мне снова подать жалобу клиента на вашу компанию?,где я могу оставить отзыв об услуге?,other,product_info,0.9133946895599365,,
stg1_001070,stg1_002011,можно ли поговорить со службой поддержки клиентов,"хочу поговорить с человеком, могу ли я получить помощь",general_info,other,0.9133173227310181,,
stg1_000759,stg1_002746,я больше не пользуюсь про-аккаунтом и пытаюсь его удалить,"Веб-сайт не работает, я хотел бы сообщить о проблеме",account,technical_issue,0.9132771492004395,,
stg1_003000,stg1_001693,Заблокировали мой аккаунт,возникли проблемы с редактированием моего адреса,account,delivery,0.9131461977958679,,
stg1_000488,stg1_000241,Я забыл включить товар в покупку 7WGEKZA5,хочу сообщить об ошибках в приобретенном мной продукте,order_status,product_info,0.913121223449707,,
stg1_002260,stg1_000377,"я не знаю, что мне нужно сделать, чтобы найти счет-фактуру № 85632.","я не знаю, как отменить заказ B8K5F7LB",payment_refund,order_status,0.9130914211273193,,
stg1_000154,stg1_000349,"мне нужно добавить элементы в catr, где я могу это сделать","я бы хотел отменить элемент, как мне это сделать",product_info,order_status,0.9130072593688965,,
stg1_001554,stg1_000355,"что мне нужно сделать, чтобы узнать, когда придет моя статья?","Мне нужно посмотреть, где находится моя посылка, как я могу это сделать?",delivery,order_status,0.9128521680831909,,
stg1_002852,stg1_000658,могу ли я использовать твое чертово приложение,"мне нужна чертова учетная запись пользователя, можешь помочь мне ее создать?",technical_issue,account,0.9128055572509766,,
stg1_000635,stg1_000294,"Мне нужно удалить учетную запись mjy, где я могу это сделать?","мне нужно удалить чертов предмет из аккаунта, где мне это сделать",account,product_info,0.912611722946167,,
stg1_001844,stg1_001040,как я могу поговорить с агентом-человеком?,"Я хочу поговорить с чертовой службой поддержки, как я могу это сделать?",other,general_info,0.9126109480857849,,
stg1_002821,stg1_002077,"Мне нужно использовать ваше мобильное приложение, как это сделать?","Мне нужно было произвести оплату, как я могу это сделать?",technical_issue,payment_refund,0.9125838279724121,,
stg1_000503,stg1_000610,"помощь, чтобы увидеть расчетное время покупки 01LIOX55","мне нужна помощь, чтобы просмотреть историю покупок",order_status,account,0.912539005279541,,
stg1_000567,stg1_000730,Я не могу добавить некоторые статьи для заказа HSRVKCU,я не могу сообщить об ошибках при регистрации,order_status,account,0.9124138951301575,,
stg1_001614,stg1_000104,"Путь, пожалуйста.","Продюсеры, пожалуйста.",delivery,product_info,0.9123771786689758,,
stg1_000104,stg1_001614,"Продюсеры, пожалуйста.","Путь, пожалуйста.",product_info,delivery,0.9123771786689758,,
stg1_001526,stg1_002919,произошла ошибка при настройке адреса доставки,Ошибка при оплате картой,delivery,payment_refund,0.9123217463493347,,
stg1_001864,stg1_000052,нужна помощь в подаче иска против вашей организации,нужна помощь в отправке отзыва об услуге,other,product_info,0.9122761487960815,,
stg1_000710,stg1_001174,"можешь мне помочь, используя стандартный профиль?",Можете ли вы помочь мне позвонить в службу поддержки?,account,general_info,0.9122498035430908,,
stg1_000408,stg1_001257,Можете ли вы помочь мне отменить заказ S4CELMM4?,ты поможешь мне отправить обратно этот чертов заказ?,order_status,return_exchange,0.9122453331947327,,
stg1_000261,stg1_001330,как посмотреть наличие товара онлайн?,как я могу найти информацию о товаре в магазине,product_info,return_exchange,0.9120650291442871,,
stg1_002970,stg1_001445,Статус возврата денег,можно ли добиться возврата денег?,payment_refund,return_exchange,0.9120087027549744,,
stg1_002353,stg1_000737,"Я не знаю, что мне нужно сделать, чтобы увидеть счет №37777.","Я не знаю, что мне нужно сделать, чтобы перейти на Платиновый аккаунт.",payment_refund,account,0.912005603313446,,
stg1_002153,stg1_001472,Жду блин возврата 10$,Я ищу возврат средств,payment_refund,return_exchange,0.9119774699211121,,
stg1_002999,stg1_002994,Фото товара не отображается,"Товар не подошёл, хочу вернуть",technical_issue,return_exchange,0.91180419921875,,
stg1_003032,stg1_000061,Куда писать жалобу?,у вас есть адрес для отправки отзыва?,other,product_info,0.9118010401725769,,
stg1_002146,stg1_000530,"Мне нужна помощь, чтобы быстро просмотреть счет № 37777.",Мне нужна помощь в просмотре статуса заказа 2QTQ766A.,payment_refund,order_status,0.9117306470870972,,
stg1_000749,stg1_001324,можешь помочь мне сбросить мой чертов пароль?,"Мне нужно вернуть чертову вещь онлайн, ты можешь мне помочь?",account,return_exchange,0.9117133617401123,,
stg1_000384,stg1_000839,мне нужна помощь в отмене покупки DV6LZG49,мне нужна помощь в отмене премиум-аккаунта,order_status,account,0.911644697189331,,
stg1_000483,stg1_002911,Отследить заказ,Баг при оформлении заказа,order_status,technical_issue,0.9116343855857849,,
stg1_002911,stg1_000483,Баг при оформлении заказа,Отследить заказ,technical_issue,order_status,0.9116343855857849,,
stg1_002904,stg1_002777,Промокод СКИДКА10 не активируется,"приложение не работает, сообщите об ошибке",promo_loyalty,technical_issue,0.9116261005401611,,
stg1_000954,stg1_001487,"как проверить, в какое время я могу позвонить в службу поддержки?","мне нужно проверить время доставки моей покупки, могу ли я получить помощь",general_info,delivery,0.9115942716598511,,
stg1_001538,stg1_000583,возникла проблема с изменением адреса доставки,возникли проблемы с отменой покупки DOY97F3P,delivery,order_status,0.9115315079689026,,
stg1_000583,stg1_001538,возникли проблемы с отменой покупки DOY97F3P,возникла проблема с изменением адреса доставки,order_status,delivery,0.9115315079689026,,
stg1_002300,stg1_001336,Я хотел бы оплатить дебетовой картой,Я хотел бы запросить возмещение,payment_refund,return_exchange,0.9114055037498474,,
stg1_000490,stg1_001727,"Мне нужна помощь, чтобы найти заказ DBDMU6F5.","мне нужно проверить чертову стоимость доставки, помогите мне.",order_status,delivery,0.9113027453422546,,
stg1_002969,stg1_000376,Товар повреждён при доставке,удалить товар из заказа,return_exchange,order_status,0.9112652540206909,,
stg1_002589,stg1_001529,найти информацию о распродажах,Ищу информацию о сроках доставки,promo_loyalty,delivery,0.911207377910614,,
stg1_000760,stg1_001557,Я хотел бы изменить свою чертову личную информацию.,Я хочу обновить свой адрес,account,delivery,0.9112015962600708,,
stg1_001534,stg1_000987,Могу ли я ввести свой дополнительный адрес доставки?,У меня новый адрес электронной почты. Можешь отправить e-mail?,delivery,general_info,0.9111493229866028,,
stg1_002582,stg1_001486,"Я ищу информацию о весенних распродажах, мистер","Я ищу информацию о дате доставки моей покупки, мне нужна помощь",promo_loyalty,delivery,0.9111047983169556,,
stg1_001916,stg1_000082,как мне подать претензию?,как я могу отправить отзыв?,other,product_info,0.9111011028289795,,
stg1_002322,stg1_000490,Мне нужна помощь в загрузке моего счета № 85632.,"Мне нужна помощь, чтобы найти заказ DBDMU6F5.",payment_refund,order_status,0.910862922668457,,
stg1_000471,stg1_001701,"нужна помощь, чтобы увидеть заказ KND8PTMN syatus","нужна помощь, просмотрите варианты доставки",order_status,delivery,0.9106981158256531,,
stg1_002787,stg1_000235,"приложение не работает на моем устройстве, как мне повторить проблему?","Я хочу повторить проблему с продуктом, как это сделать?",technical_issue,product_info,0.9105457663536072,,
stg1_001380,stg1_000347,"мне нужно обменять товар, который я купил в магазине ni store, как мне это сделать","я купил чертов товар, но он мне не нужен, как мне отменить этот чертов заказ",return_exchange,order_status,0.9103921055793762,,
stg1_001688,stg1_000320,У меня возникла проблема с настройкой нового адреса доставки.,"Мне нужна помощь, чтобы узнать, где моя чертова доставка.",delivery,order_status,0.9103886485099792,,
stg1_002292,stg1_001024,"Я потерял счета от Джона, пришлите их мне по почте.","Пожалуйста, предупредите меня, когда Джон напишет мне письмо.",payment_refund,general_info,0.910362720489502,,
stg1_000436,stg1_001239,"Я не могу оплатить этот товар, отмените заказ 5080MLAD.","мой заказ отменен, помогите мне сообщить об этом",order_status,return_exchange,0.9102557301521301,,
stg1_000138,stg1_002959,Какова текущая цена акций...,Какие сейчас акции?,product_info,promo_loyalty,0.9102505445480347,,
stg1_002959,stg1_000138,Какие сейчас акции?,Какова текущая цена акций...,promo_loyalty,product_info,0.9102505445480347,,
stg1_001674,stg1_000339,проблема с вводом моего нового адреса доставки,"хочу проверить, где моя доставка, как это сделать",delivery,order_status,0.9102425575256348,,
stg1_000108,stg1_002579,Расскажи мне о текущей цене эксксон-мобильных запасов.,дайте мне информацию о чертовых распродажах,product_info,promo_loyalty,0.9102057814598083,,
stg1_002223,stg1_000801,"Я не знаю, что делать. Не сообщайте о проблемах с онлайн-платежами.",Я не могу создать профиль пользователя. Помогите сообщить о проблемах с регистрацией.,payment_refund,account,0.9101383686065674,,
stg1_000526,stg1_002118,"нужно проверить текущий статус заказа 1WHGA53H, как мне это сделать",помогите мне проверить статус возврата,order_status,payment_refund,0.9100942611694336,,
stg1_000721,stg1_002008,нужна помощь в открытии премиум-аккаунта,нужна помощь в связи с оператором,account,other,0.9100345373153687,,
stg1_001910,stg1_001274,"Я недоволен вашей работой, пишите претензию.","моя чертова доставка неправильная, я хочу сообщить об этом",other,return_exchange,0.9099786281585693,,
stg1_000881,stg1_000265,нужно отписаться от вашей рассылки,"Нужна помощь, чтобы оставить комментарий к вашим продуктамa",account,product_info,0.9099291563034058,,
stg1_001206,stg1_000298,"могу ли я вернуть товар, купленный онлайн, в магазине","Я купил товар, но выбрал не ту модель, могу ли я изменить онлайн-заказ",return_exchange,order_status,0.9098697304725647,,
stg1_000817,stg1_002649,"Я хочу закрыть свой профиль, как мне это сделать?","Я хочу воспользоваться твоим чертовым приложением, как это сделать?",account,technical_issue,0.9098460078239441,,
stg1_002262,stg1_001024,помощь в загрузке моих счетов от Джона,"Пожалуйста, предупредите меня, когда Джон напишет мне письмо.",payment_refund,general_info,0.9096583127975464,,
stg1_000744,stg1_000400,Я не могу создать учетную запись Titanium,Я не могу изменить заказ MP86REYN,account,order_status,0.9096516370773315,,
stg1_001134,stg1_000100,как связаться со службой поддержки клиентов?,как я могу отправить отзыв об услуге?,general_info,product_info,0.9096225500106812,,
stg1_000440,stg1_000156,я не могу добавить некоторые чертовы продукты для покупки MJUF2I2H,"Я не вижу наличия чертовых товаров в магазине, мне нужна помощь",order_status,product_info,0.9095804691314697,,
stg1_000711,stg1_002148,мне нужна помощь в создании платиновой учетной записи,мне нужна помощь в информировании об ошибках с платежами,account,payment_refund,0.9095467925071716,,
stg1_001419,stg1_000497,можно ли вернуть некоторые чертовы вещи в магазин?,"Мне нужно купить кое-какие чертовы вещи, могу ли я получить помощь?",return_exchange,order_status,0.9095322489738464,,
stg1_001563,stg1_002133,проверьте доступные варианты доставки,Нужна помощь в проверке разрешенных способов оплаты,delivery,payment_refund,0.9095137119293213,,
stg1_001110,stg1_001697,"нужно посмотреть, в какие часы доступна служба поддержки клиентов","Я хотел бы проверить время доставки, мне нужна помощь",general_info,delivery,0.9094669222831726,,
stg1_002174,stg1_003004,Обмен валюты,Обмен товара на аналогичный,payment_refund,return_exchange,0.90939861536026,,
stg1_003004,stg1_002174,Обмен товара на аналогичный,Обмен валюты,return_exchange,payment_refund,0.90939861536026,,
stg1_000849,stg1_001438,мне нужна информация о восстановлении PWD,мне нужна информация о вашей политике возврата,account,return_exchange,0.9093841910362244,,
stg1_001903,stg1_000904,как предъявить чертову претензию клиенту к вашему бизнесу?,"Я хочу позвонить в чертову службу поддержки клиентов, как я могу это сделать?",other,general_info,0.9093607068061829,,
stg1_001749,stg1_001449,у меня возникли проблемы с отправкой другого адреса доставки,"мне нужно отправить заказ обратно, я получу помощь",delivery,return_exchange,0.9093413352966309,,
stg1_000481,stg1_001493,где я могу увидеть предварительную плату за выход,"хочу увидеть чертову стоимость пересылки, где я могу это сделать",order_status,delivery,0.9093177318572998,,
stg1_002914,stg1_002970,Условия возврата товара,Статус возврата денег,return_exchange,payment_refund,0.9093135595321655,,
stg1_001567,stg1_002909,как скоро я могу ожидать свою покупку,Когда появится товар в наличии?,delivery,product_info,0.909233033657074,,
stg1_001036,stg1_000521,У меня есть почта?,"Мне нужно найти свою чертову посылку, где ее взять?",general_info,order_status,0.9091939330101013,,
stg1_003029,stg1_000294,Как удалить аккаунт?,"мне нужно удалить чертов предмет из аккаунта, где мне это сделать",account,product_info,0.9091566801071167,,
stg1_002123,stg1_001024,Мне нужна помощь в поиске счетов от Джона.,"Пожалуйста, предупредите меня, когда Джон напишет мне письмо.",payment_refund,general_info,0.9091347455978394,,
stg1_002314,stg1_000420,Можете ли вы помочь мне составить список разрешенных способов оплаты?,Можете ли вы помочь мне увидеть плату за отмену?,payment_refund,order_status,0.909126341342926,,
stg1_000969,stg1_000100,как мне позвонить в службу поддержки клиентов?,как я могу отправить отзыв об услуге?,general_info,product_info,0.909034013748169,,
stg1_002887,stg1_000581,как купить через ваше приложение?,как мне купить несколько ваших товаров?,technical_issue,order_status,0.9089269042015076,,
stg1_002159,stg1_000650,"Я пытаюсь узнать, есть ли что-нибудь новое в моем возмещении.","нужно поискать что-то, что я купил, могу ли я посмотреть историю своих заказов",payment_refund,account,0.908854067325592,,
stg1_000887,stg1_001739,"Я не знаю, как мне создать учетную запись Titanium.","Я не знаю, как мне указать адрес доставки.",account,delivery,0.9087920188903809,,
stg1_002330,stg1_000188,"мне нужна помощь, чтобы проверить счет № 12588","Мне нужна помощь, чтобы проверить наличие товара",payment_refund,product_info,0.9087523221969604,,
stg1_002561,stg1_001162,Мне нужна информация о чертовых зимних аслях.,"мне нужна информация о чертовых магазинах поблизости, где я могу ее получить",promo_loyalty,general_info,0.9087122082710266,,
stg1_000767,stg1_001704,"что мне нужно сделать, чтобы восстановить ключ доступа к моему профилю пользователя","мне нужна помощь, чтобы обновить мой адрес",account,delivery,0.9087015986442566,,
stg1_000850,stg1_000593,"Я не могу вспомнить PIN-код своего профиля, как его сбросить?","я не знаю, как отменить покупку K2ZISU5R",account,order_status,0.9086759090423584,,
stg1_002230,stg1_000589,"где проверить, какие способы оплаты разрешены?",где я могу проверить плату за прекращение?,payment_refund,order_status,0.9086247086524963,,
stg1_000771,stg1_001896,Можете ли вы помочь мне отказаться от подписки на вашу корпоративную рассылку?,Можете ли вы помочь мне подать иск против вашей компании?,account,other,0.9084107279777527,,
stg1_002931,stg1_001036,Что с моим заказом?,У меня есть почта?,order_status,general_info,0.908390998840332,,
stg1_001104,stg1_001529,информация о часах работы нашего магазина,Ищу информацию о сроках доставки,general_info,delivery,0.9083653092384338,,
stg1_000409,stg1_000213,Помогите мне удалить несколько статей из заказа J9I05GWN.,"нужно удалить чертовы товары из корзины, можете мне помочь",order_status,product_info,0.908348023891449,,
stg1_000412,stg1_001549,где я могу проверить штраф за отмену,"где я могу проверить, когда прибудет моя посылка",order_status,delivery,0.9083442091941833,,
stg1_000818,stg1_001981,Мне нужна помощь с открытием премиум-аккаунта,Мне нужна помощь в разговоре с агентом-человеком,account,other,0.9081223011016846,,
stg1_001893,stg1_000079,"Я крайне недоволен тем, что ваши услуги помогают подать иск.","Мне нужна помощь, чтобы оставить отзыв о ваших услугах",other,product_info,0.9080920219421387,,
stg1_000119,stg1_001701,отправиться в NSDL и искать цены,"нужна помощь, просмотрите варианты доставки",product_info,delivery,0.9080303311347961,,
stg1_002890,stg1_000773,как я мог использовать твое чертово мобильное приложение?,где я мог подписаться на чертову корпоративную рассылку?,technical_issue,account,0.9079357981681824,,
stg1_000135,stg1_002610,Сведения об товарно-материальных запасах,информация о продажах,product_info,promo_loyalty,0.9079000353813171,,
stg1_002610,stg1_000135,информация о продажах,Сведения об товарно-материальных запасах,promo_loyalty,product_info,0.9079000353813171,,
stg1_000394,stg1_001695,Мне нужно поменять артикул заказа TS30V8IU,"Мне нужна помощь, чтобы изменить адрес доставки",order_status,delivery,0.9078866839408875,,
stg1_001572,stg1_002228,у меня возникли проблемы с вводом дополнительного адреса доставки,У меня возникла проблема с оплатой кредитной картой,delivery,payment_refund,0.907787024974823,,
stg1_001016,stg1_002587,Покажите мне записи Сачин Тендулкара?,Вы дадите мне информацию о продажах?,general_info,promo_loyalty,0.9077766537666321,,
stg1_001861,stg1_000096,подача жалобы клиента на вашу компанию,Я хочу оставить отзыв о вашей компании,other,product_info,0.9075968861579895,,
stg1_000602,stg1_000358,"кто-то взломал мой профиль, могу ли я сбросить свой чертов пароль?","Я хочу отменить чертов онлайн-заказ, вы можете мне помочь?",account,order_status,0.9074141383171082,,
stg1_001715,stg1_001010,проблемы с вводом нового адреса доставки,составить электронную почту на новый адрес,delivery,general_info,0.9073985815048218,,
stg1_002764,stg1_001557,Я бы хотел использовать ваше мобильное приложение,Я хочу обновить свой адрес,technical_issue,delivery,0.9073845744132996,,
stg1_001536,stg1_002969,проблемы с настройкой адреса доставки,Товар повреждён при доставке,delivery,return_exchange,0.9073343873023987,,
stg1_001145,stg1_000077,как мне отправить электронное письмо в службу поддержки клиентов?,есть ли электронное письмо для отправки моего отзыва о вашей продукции?,general_info,product_info,0.9073319435119629,,
stg1_000991,stg1_000840,"Отправь письмо моему брату и скажи, что годовщина свадьбы",расскажи мне о моей подписке на твой информационный бюллетень,general_info,account,0.907245934009552,,
stg1_001455,stg1_000455,как вернуть товар в магазин,"Мне нужно отменить товар, как мне это сделать?",return_exchange,order_status,0.907147228717804,,
stg1_000617,stg1_002850,"Мне нужно закрыть свой профиль, как это сделать?","мне нужно сообщить о чертовой проблеме на сайте, как мне это сделать?",account,technical_issue,0.9071203470230103,,
stg1_001839,stg1_001095,Я бы хотел поговорить с чертовым кем-нибудь,помогите мне поговорить с чертовой службой поддержки,other,general_info,0.9071031212806702,,
stg1_000382,stg1_001722,помогите мне увидеть плату за досрочный выход,"хочу увидеть дату доставки моего заказа, пожалуйста, помогите мне",order_status,delivery,0.9069582223892212,,
stg1_000431,stg1_001682,можешь помочь мне переключить чертову позицию заказа J5H3VSCH?,"Мне нужно узнать чертову стоимость пересылки, можешь мне помочь?",order_status,delivery,0.9068936109542847,,
stg1_002164,stg1_000138,Сколько стоит $X...,Какова текущая цена акций...,payment_refund,product_info,0.9065904021263123,,
stg1_002627,stg1_000760,Я бы хотел воспользоваться твоим чертовым мобильным приложением.,Я хотел бы изменить свою чертову личную информацию.,technical_issue,account,0.9065524935722351,,
stg1_000848,stg1_001273,"кто-то взломал мой чертов пароль, как мне его сбросить?","Я бы хотел вернуть чертовы вещи из Интернета, как мне это сделать?",account,return_exchange,0.9064942002296448,,
stg1_002886,stg1_001416,могу ли я купить через ваш сайт?,Можете ли вы помочь мне обменять купленные мной товары?,technical_issue,return_exchange,0.9064693450927734,,
stg1_000118,stg1_002458,Не могли бы вы дать мне прежний график на будущее.,не могли бы вы дать мне информацию о следующих продажах?,product_info,promo_loyalty,0.906453013420105,,
stg1_000566,stg1_001345,нужна помощь в замене чего-либо при покупке YW1RPD7M,"Я хочу вернуть чертову вещь, купленную в интернет-магазине, мне нужна помощь",order_status,return_exchange,0.906311571598053,,
stg1_002625,stg1_000658,могу ли я использовать твое чертово мобильное приложение?,"мне нужна чертова учетная запись пользователя, можешь помочь мне ее создать?",technical_issue,account,0.9059908986091614,,
stg1_001607,stg1_001164,Покажите мне дорогу ближайшей железнодорожной станции.,"Мне нужна помощь, чтобы найти ближайший магазин",delivery,general_info,0.9059861302375793,,
stg1_000943,stg1_001675,"как мне узнать, в какое время доступна служба поддержки клиентов?","Мне нужна информация о времени доставки, как я могу ее найти?",general_info,delivery,0.9059548377990723,,
stg1_002981,stg1_002176,Есть ли скидки?,Какая цена?,promo_loyalty,payment_refund,0.9058980941772461,,
stg1_000870,stg1_000400,Я не могу сбросить PIN-код профиля пользователя,Я не могу изменить заказ MP86REYN,account,order_status,0.9058622121810913,,
stg1_000846,stg1_002285,"Мне нужно перейти на платиновый аккаунт, как это сделать?","Я хочу оплатить картой, как мне это сделать?",account,payment_refund,0.9058029651641846,,
stg1_001546,stg1_001449,у меня проблемы с отправкой дополнительного адреса доставки,"мне нужно отправить заказ обратно, я получу помощь",delivery,return_exchange,0.9057843089103699,,
stg1_000861,stg1_002769,хочу помочь получить пароль моего prl-файла,"хочу использовать твое мобильное приложение, помоги мне",account,technical_issue,0.905692458152771,,
stg1_002158,stg1_001731,"как я могу проверить, какие способы оплаты разрешены?","где я могу посмотреть, какие способы доставки доступны?",payment_refund,delivery,0.9054127931594849,,
stg1_002356,stg1_001474,Я жду оплаты картой,Я хочу увидеть стоимость рассылки,payment_refund,delivery,0.9053722620010376,,
stg1_002143,stg1_000622,"Я потерял чертов счет от Джона, пришли мне его.","я потерял чертов пароль, восстанови его",payment_refund,account,0.9053348302841187,,
stg1_000495,stg1_002357,"мотыга, могу ли я проверить штрафы за снятие средств",мне нужно отследить возврат средств,order_status,payment_refund,0.90531325340271,,
stg1_000550,stg1_001536,проблемы с исправлением порядка WGFN46EY,проблемы с настройкой адреса доставки,order_status,delivery,0.9047490954399109,,
stg1_000822,stg1_000348,"кто-то украл мой профиль, сбрось пароль","я разместил заказ, помогите мне отменить его",account,order_status,0.9046081304550171,,
stg1_002141,stg1_000984,нужна помощь в получении вызова #12588,"Мне нужна помощь, чтобы позвонить в службу поддержки клиентов",payment_refund,general_info,0.9045202732086182,,
stg1_002597,stg1_002909,когда следующие распродажи,Когда появится товар в наличии?,promo_loyalty,product_info,0.9042949080467224,,
stg1_002308,stg1_000799,помогите получить мой счет №37777,нужно зарегистрироваться помогите мне,payment_refund,account,0.9042835831642151,,
stg1_000863,stg1_000532,могу ли я перейти на чертов стандартный аккаунт?,можно ли отменить чертов заказ?,account,order_status,0.9042729735374451,,
stg1_001908,stg1_000891,Могу ли я подать рекламацию клиента?,Могу ли я связаться со службой поддержки клиентов?,other,general_info,0.9042428135871887,,
stg1_003011,stg1_002938,Сколько стоит рюкзак?,Сколько стоит доставка?,product_info,delivery,0.9042107462882996,,
stg1_000994,stg1_001806,Дэн прислал мне какие-нибудь письма?,"У меня есть отзыв, вы поможете мне его отправить?",general_info,other,0.9041971564292908,,
stg1_001593,stg1_001126,"Пожалуйста, дайте мне направление в парк рядом со мной.","Я хочу найти магазины рядом со мной, помогите мне",delivery,general_info,0.9041876792907715,,
stg1_000591,stg1_000769,"см. статус покупки LYWI6XYR, черт возьми","нужно просмотреть мою историю покупок, вы мне поможете",order_status,account,0.9041425585746765,,
stg1_000827,stg1_000241,информация об аннулировании моего Премиум-аккаунта,хочу сообщить об ошибках в приобретенном мной продукте,account,product_info,0.9040877819061279,,
stg1_000880,stg1_002256,открыть стандартный счет для моего отца,мне нужна помощь в поиске счета,account,payment_refund,0.9040684700012207,,
stg1_000722,stg1_001704,"что мне нужно сделать, чтобы восстановить пин-код моей учетной записи пользователя","мне нужна помощь, чтобы обновить мой адрес",account,delivery,0.9040665626525879,,
stg1_000977,stg1_001654,"как узнать, в какие часы я могу связаться со службой поддержки клиентов","Я звоню, чтобы узнать, как скоро я могу ожидать товар",general_info,delivery,0.9040642976760864,,
stg1_002946,stg1_000467,Пришлите чек об оплате,помогите мне отследить заказ,payment_refund,order_status,0.9040219783782959,,
stg1_001096,stg1_001806,Прислал мне какие-нибудь письма?,"У меня есть отзыв, вы поможете мне его отправить?",general_info,other,0.9039976000785828,,
stg1_000237,stg1_001330,можно ли посмотреть наличие товаров онлайн,как я могу найти информацию о товаре в магазине,product_info,return_exchange,0.9037944674491882,,
stg1_000694,stg1_002769,помогите мне использовать платиновый профиль,"хочу использовать твое мобильное приложение, помоги мне",account,technical_issue,0.9037562608718872,,
stg1_002317,stg1_000819,"Wqanna совершать платежи, как мне это сделать?","Я хотел бы заполнить свои личные данные, как мне это сделать?",payment_refund,account,0.9037327170372009,,
stg1_000378,stg1_002530,я пытаюсь отредактировать покупку 7VYZ8KUP,я пытаюсь найти информацию о чертовых распродажах,order_status,promo_loyalty,0.9035309553146362,,
stg1_002019,stg1_000074,Я пытаюсь поговорить с кем-то,я стараюсь оставлять свой отзыв,other,product_info,0.9034243226051331,,
stg1_001160,stg1_001654,"как узнать, в какое время я могу позвонить в службу поддержки клиентов","Я звоню, чтобы узнать, как скоро я могу ожидать товар",general_info,delivery,0.9033658504486084,,
stg1_002957,stg1_000396,Посоветуйте что-нибудь,помогите заказать несколько товаров,other,order_status,0.9030470252037048,,
stg1_002319,stg1_001555,как проверить принятые способы оплаты?,где проверить какие способы доставки доступны?,payment_refund,delivery,0.9029724597930908,,
stg1_000388,stg1_001554,где заказать статью?,"что мне нужно сделать, чтобы узнать, когда придет моя статья?",order_status,delivery,0.9029213786125183,,
stg1_002841,stg1_000388,где мне скачать ваше приложение?,где заказать статью?,technical_issue,order_status,0.9027445912361145,,
stg1_000518,stg1_000839,мне нужна помощь в отмене itwm,мне нужна помощь в отмене премиум-аккаунта,order_status,account,0.9022435545921326,,
stg1_001022,stg1_002043,Ответ на электронную почту,Мне нужно отправить отзыв,general_info,other,0.902177095413208,,
stg1_000392,stg1_002362,как я могу найти информацию о заказе редактирования S2GRTWA6,как я могу получить информацию о следующих гребаных распродажах?,order_status,promo_loyalty,0.9020252227783203,,
