text,category
"Хочу увидеть чертову стоимость пересылки, где я могу это сделать",delivery
Как я могу оставить отзыв о наших услугах,product_info
Когда лучше всего отправиться в канаду?,delivery
как получить скидку,promo_loyalty
"Мне не нужен мой профиль, помогите мне удалить его.",account
Можешь ли ты помочь мне изменить мою чертову учетную запись?,account
Я заплатил 10 долларов за товар и хочу вернуть свои деньги,payment_refund
пункты выдачи,delivery
Куда вернуть товар онлайн,return_exchange
"Мне нужно найти свой онлайн-заказ, где я могу это сделать",order_status
"Я купил товар, но выбрал неправильный цвет, можно ли изменить мой онлайн-заказ?",order_status
Я хотел бы сообщить о проблеме с приобретенным мной продуктом. могу ли я получить помощь?,product_info
"Хочу оставить отзыв о ваших услугах, помогите мне",product_info
"Я совершил покупку и не получил счет, могу его получить",payment_refund
"Я хотел бы вернуть товары из интернета, мне нужна помощь",return_exchange
"Я не знаю, что мне нужно сделать, чтобы сбросить мою учетную запись пользователя ppwd",account
размерная сетка,product_info
"Что мне нужно сделать, чтобы отменить заказ 4p0r3w0q",order_status
Я пытаюсь поговорить с кем-то,other
"Я ищу информацию о весенних распродажах, где я могу ее получить?",promo_loyalty
Нужна помощь в связи с оператором,other
"Мне нужна информация о твоем чертовом процессе возвращения, как я могу ее получить?",return_exchange
Отправить письмо джерри о встрече.,general_info
"Ищу информацию о чертовых весенних распродажах, где ее взять?",promo_loyalty
"Можно ли отменить заказ, если он не отправлен?",order_status
программа лояльности,promo_loyalty
"Я хотел бы подтвердить наличие чертовых товаров в интернете, вы мне поможете?",product_info
Я хотел бы сообщить о проблемах с доставкой моего груза. вы мне поможете?,delivery
Сайт не работает на моем мобильном телефоне. можете ли вы помочь мне сообщить о проблеме?,technical_issue
Можно ли редактировать покупку zpgtkjn2?,order_status
Мне нужна помощь в проверке штрафа за увольнение,order_status
"Нужна помощь, чтобы запросить возврат моих денег",payment_refund
"Я хочу вернуть купленный товар, мне нужна помощь",return_exchange
Мне нужно отправить обратно заказ,return_exchange
Я хотел бы проверить историю покупок,account
"Что мне нужно сделать, чтобы узнать, когда придет моя статья?",delivery
"Я хотел бы узнать больше о распродажах, можете ли вы дать мне некоторую информацию?",promo_loyalty
Можешь помочь мне поговорить со службой поддержки клиентов?,general_info
"Я хочу повторить проблему с продуктом, как это сделать?",product_info
"Я хотел бы узнать о следующих распродажах, можете ли вы найти какую-нибудь информацию?",promo_loyalty
Я не могу изменить заказ mp86reyn,order_status
Любые последние письма,general_info
Можешь помочь мне связаться с кем-нибудь,other
Помощь в составлении иска,other
"Я хочу обменять эти заказы, которые я купил, где мне это сделать?",return_exchange
"Хочу позвонить в службу поддержки клиентов, где я могу это сделать",general_info
У меня возникают ошибки при попытке изменить адрес доставки.,delivery
Открыть счет в титаниуме,account
"У меня есть отзыв о продукте, помогите, мистер, отправьте его",other
"Некоторые товары повреждены, сообщите об этом",return_exchange
"Мне нравится информация о чертовых зимних распродажах, где я могу ее найти",promo_loyalty
Мне нужна помощь в отмене itwm,order_status
"Я не могу сделать перевод, как сообщить о чертовых проблемах с оплатой",payment_refund
"Я хочу зарегистрироваться, мне нужна помощь",account
"Моя карта не работает, мне нужно сообщить о чертовой проблеме с оплатой",payment_refund
"Мне нужно посмотреть, как скоро я смогу ожидать доставки",delivery
"Мне нужно добавить товары в корзину, могу ли я получить помощь?",product_info
Я стараюсь оставлять свой отзыв,product_info
у меня проблема,other
"Нужно написать комментарий о ваших услугах, как я могу это сделать",product_info
"Мне нужно проверить часы работы, как я могу это сделать",general_info
Я не могу создать учетную запись titanium,account
"Я хотел бы оставить комментарии о продуктах, которые могут мне помочь.",other
Помоги мне отредактировать мой аккаунт,account
"Мне нужна помощь в обновлении моего заказа, прежде чем вы его отправите",order_status
"Покажи мне, как поехать в бостон через сиэтл.",delivery
"Я хотел бы узнать больше о чертовых продажах, можете ли вы дать мне некоторую информацию?",promo_loyalty
"Звоню, чтобы оставить отзыв о вашей продукции.",product_info
"Я не знаю, как сообщить о проблеме с регистрацией",account
белый экран,technical_issue
Как я могу найти информацию о очередных распродажах,promo_loyalty
"Я потерял счет от джона, пришли мне его.",payment_refund
товар не подошёл,return_exchange
Я хотел бы узнать больше о продажах найти некоторую информацию,promo_loyalty
"Мне нужен аккаунт, где его создать",account
Я хочу ознакомиться с вашей политикой возврата средств. вы мне поможете?,payment_refund
Я не могу изменить адрес доставки,delivery
бесплатная доставка от какой суммы,delivery
Я хотел бы запросить возмещение,return_exchange
"Я хочу проверить стоимость рассылки, могу ли я это сделать?",delivery
"Я ищу информацию о чертовых распродажах, мне нужна помощь.",promo_loyalty
Я должен отправить свой отзыв,product_info
"Я не знаю, как отменить покупку k2zisu5r",order_status
Как поживает ibm?,product_info
Когда следующие распродажи,promo_loyalty
"Я хотел бы увидеть время доставки, вы можете мне помочь?",delivery
Мне нужно увидеть чертову дату доставки моей покупки. могу ли я это сделать?,delivery
Мне нужна помощь в подаче жалобы клиента,other
X цена акций компании,product_info
"Хочу сделать гребаные переводы, мне нужна помощь",payment_refund
"Что мне нужно сделать, чтобы создать учетную запись titanium для моего отца",account
"Мне нужно отследить свою чертову доставку, мне нужна помощь",order_status
"Я ищу информацию о продукте, где я могу ее получить",product_info
Почта x@x.org,general_info
"Мне нужно вернуть деньги, как это сделать?",return_exchange
"Я купил товар, но он мне не нужен, могу ли я отменить заказ",order_status
"Мне нужен аккаунт, помогите мне открыть его",account
"Продукт, который я получил, не работает должным образом, как я могу сообщить об ошибке продукта?",product_info
Как мне найти информацию о очередных распродажах?,promo_loyalty
Можешь помочь мне поговорить с ассистентом?,other
"Я по ошибке указал свой старый адрес, как я могу его обновить?",delivery
"Помощь, чтобы увидеть расчетное время покупки 01liox55",order_status
"Нужна помощь, чтобы проверить расчетное время покупки nblce01i",order_status
Мой заказ потерян. можете ли вы помочь мне сообщить о проблеме с доставкой?,delivery
кнопка не работает,technical_issue
Я пытаюсь найти информацию о чертовых распродажах,promo_loyalty
"Мне нужна информация о чертовых зимних распродажах, как мне ее найти?",promo_loyalty
"Я хотел бы увидеть наличие какого-то долбанного товара в магазине, где я могу это сделать?",product_info
"Я не знаю, что мне нужно сделать, чтобы получить счет №12588.",payment_refund
Я ищу информацию о чертовых распродажах.,promo_loyalty
"Нужно добавить товары в корзину, как мне это сделать",product_info
"Я хотел бы оплатить картой, вы можете мне помочь?",payment_refund
"Где я могу проверить, в какие часы я могу связаться со службой поддержки клиентов?",general_info
"Я хотел бы открыть счет, где я могу это сделать?",account
доставка в выходные,delivery
можно доставить сегодня?,delivery
Я стараюсь оставлять отзывы о ваших услугах.,product_info
"Мне нужно поговорить с чертовым кое-кем, ты можешь мне помочь?",other
стоимость доставки,delivery
Как я могу вернуть некоторые вещи в магазин?,return_exchange
Изменить данные в золотом аккаунте,account
Проблемы с исправлением порядка wgfn46ey,order_status
"Я ищу информацию о следующих чертовых распродажах, где ее найти?",promo_loyalty
"Мобильное приложение не работает на моем компьютере, мне нужно сообщить о проблеме",technical_issue
Есть поезд от филадельфии до нью-йорка в полдень?,delivery
"Я хочу отправить идею продукта, как это сделать?",other
"В моей доставке поврежденный товар, не могли бы вы помочь мне сообщить об этом?",return_exchange
"Мне нужно вернуть товар, который я купил в магазине онлайн, как я могу это сделать",return_exchange
хочу возврат денег,payment_refund
"Я хочу удалить товары из корзины, где это можно сделать?",product_info
"Нужно использовать твое мобильное приложение, где я могу это сделать",technical_issue
Мне нужна информация об этих чертовых распродажах,promo_loyalty
"Мне нужно проверить наличие товара в магазине, мне нужна помощь",product_info
обменять на другой цвет,return_exchange
Вы дадите мне информацию о продуктах?,product_info
Можешь дать мне информацию о чертовых весенних распродажах?,promo_loyalty
"Мне не нужно переходить на стандартную учетную запись, как мне это сделать",account
Я не могу добавить некоторые статьи для заказа hsrvkcu,order_status
Как я могу проверить наличие чертовых товаров онлайн?,product_info
Сколько стоит канадский доллар в сша?,payment_refund
"Я не знаю, как написать отзыв об услуге.",product_info
"Мне нужна информация о продуктах, как я могу ее получить?",product_info
Я хотел бы сообщить о проблемах в купленном мной продукте. где я могу это сделать?,product_info
"Мой заказ был утерян, как мне сообщить о проблемах с доставкой?",delivery
"Я хочу проверить вашу политику возврата, помогите мне.",payment_refund
"Я хочу проверить, какие варианты доставки есть",delivery
"Сайт не работает на моем устройстве, мне нужна помощь, чтобы сообщить о чертовой проблеме",technical_issue
Сколько продлятся летние распродажи?,promo_loyalty
"Мне нужно сообщить о проблеме на сайте, как я могу это сделать?",technical_issue
"Я не могу заставить приложение работать на моем мобильном телефоне, мне нужно сообщить о проблеме",technical_issue
"Я не знаю, как проверить счет #00108",payment_refund
"Я хочу связаться со службой поддержки клиентов, как мне это сделать?",general_info
"Сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме?",technical_issue
Как скоро я могу ожидать доставку?,delivery
"Доставленные продукты soem чертовски раздавлены, можете сообщить об этом",return_exchange
Где я могу оставить отзыв о вашем бренде?,other
Могу ли я отправить обратно этот товар?,return_exchange
"Мне нужно поговорить со службой поддержки, где я могу это сделать?",general_info
"Хочу увидеть твою чертову политику возмещения расходов, мне нужна помощь",payment_refund
Расскажи мне о текущей цене эксксон-мобильных запасов.,product_info
"Моя посылка потерялась, мне нужна помощь, чтобы сообщить о проблеме с доставкой",delivery
"Я бы хотел использовать ваше мобильное приложение, могу ли я получить помощь?",technical_issue
Приобрести несколько предметов,order_status
доставка в регионы,delivery
"Я хотел бы заплатить чертовой картой, мне нужна помощь",payment_refund
"Хочу заплатить, можешь мне помочь",payment_refund
где посылка,order_status
"Можете ли вы показать мне, когда прибудет мой товар?",delivery
"Мне нужна информация о следующих распродажах, как я могу ее получить",promo_loyalty
Как использовать ваше приложение,technical_issue
Можешь помочь мне сбросить мой пароль?,account
Нужна помощь в просмотре комиссии за снятие средств,order_status
"Я хотел бы узнать больше о часах работы вашего чертового магазина, я дам мне некоторую информацию.",general_info
"Я бы хотел воспользоваться твоим чертовым приложением, где мне это сделать?",technical_issue
"Я не понимаю, ты не мог бы помочь мне поговорить с чертовым человеком",other
приложение вылетает,technical_issue
"Мне нужно поговорить с чертовой службой поддержки, не могли бы мне помочь",general_info
"Мне нужна помощь, чтобы просмотреть историю покупок",account
"Мне нужна помощь, чтобы увидеть плату за отмену",order_status
Как искать магазин,general_info
"Я хотел бы проверить время доставки, мне нужна помощь",delivery
У вас есть бесплатный номер для связи со службой поддержки,general_info
"Мне нужно вернуть товар онлайн, могу ли я это сделать?",return_exchange
Как я могу поговорить с оператором,other
У меня новый адрес электронной почты. можешь отправить e-mail?,general_info
"Мобильное приложение не работает на моем mac, можно ли сообщить об этой чертовой проблеме?",technical_issue
"Я хочу возмещение, вы поможете мне его запросить?",return_exchange
"Могу ли я вернуть товар, купленный онлайн, в магазине",return_exchange
Исправление данных в про аккаунте,account
"Я хотел бы подать гребаную жалобу, где я могу это сделать?",other
"Моя посылка неполная, можете ли вы помочь мне сообщить о неполной доставке?",delivery
"Я хочу оплатить дебетовой картой, где я могу это сделать?",payment_refund
"Я звоню, чтобы узнать, когда придет моя статья",delivery
"Я не могу заставить сайт работать на своем компьютере, мне нужна помощь, чтобы сообщить о чертовой проблеме",technical_issue
"Я хотел бы использовать ваше приложение, мне нужна помощь",technical_issue
"Я хотел бы отправить комментарий о твоей компании, ох, я это сделаю",other
"Я не вижу наличия чертовых товаров в магазине, мне нужна помощь",product_info
"Нужно представить идеи по улучшению продукта, помогите мне",other
Изменить данные в стандартном аккаунте,account
Мне нужна помощь в загрузке счетов от джона.,payment_refund
"Продюсеры, пожалуйста.",product_info
"Мне нужно использовать платиновый профиль, могу ли я получить помощь?",account
Я хотел бы оставить комментарий о вашем бренде,other
"Мне нужно проверить статус моего заменяющего продукта, помогите мне.",order_status
Мне нужна помощь в переходе на платиновый аккаунт,account
"Мой пароль взломали, помогите мне восстановить его",account
как вернуть товар,return_exchange
"Мне нужно запросить возврат денег, мне нужна помощь",return_exchange
"Я купил товар, но он мне не нужен, я не могу отменить этот заказ",order_status
"Мне нравится информация о чертовом продукте, как я могу ее получить?",product_info
"Мне нужна информация о чертовой распродаже, где ее найти?",promo_loyalty
"Я купил товар, но выбрал не ту модель, могу ли я изменить онлайн-заказ",order_status
"Кто-то украл мой профиль, сбрось пароль",account
не грузится страница,technical_issue
"Я хочу использовать ваше мобильное приложение, где мне это сделать?",technical_issue
Мне нужна помощь в проверке наличия товара,product_info
"Мне нужна помощь, чтобы поговорить с живым агентом",other
"Я ищу информацию о зимних распродажах, как я могу ее получить?",promo_loyalty
"Я ищу информацию о чертовых распродажах, как мне ее найти",promo_loyalty
"Я бы хотел узнать о сроках доставки моего заказа, могу дать мне некоторую информацию.",delivery
этот товар оригинальный?,product_info
"Я ищу информацию о весенних распродажах, как мне ее найти?",promo_loyalty
"Я хочу оставить отзыв о продукте, где я могу это сделать?",other
"Мне нужна информация о твоих чертовых способах оплаты, где я могу ее получить",payment_refund
"Т. е. если вы хотите сообщить о неправильном продукте, это может мне помочь.",return_exchange
"Хочу узнать о продукте, могу найти некоторую информацию",product_info
"Я хотел бы найти магазины в моем районе, как это сделать?",general_info
как написать жалобу,general_info
У меня возникла проблема с настройкой нового адреса доставки.,delivery
"Помогите мне узнать, в какое время доступна служба поддержки клиентов",general_info
"Мне нужно оставить отзыв о продукте, где это сделать?",other
"Что мне нужно сделать, чтобы связаться с человеком?",other
Я хочу обменять товар в магазине,return_exchange
Мне нужно обменять товар в магазине.,return_exchange
"Я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией",account
Есть какие-нибудь новые письма от...?,general_info
Я не могу создать профиль пользователя. помогите сообщить о проблемах с регистрацией.,account
"Мой профиль взломали, как мне сбросить пароль?",account
не проходит оплата,payment_refund
подробнее о товаре,product_info
"Я ищу информацию о чертовых распродажах, как мне ее найти?",promo_loyalty
"Я хотел бы поговорить с агентом, могу ли я получить помощь?",other
"Я купил товар, но он мне не нужен, я хочу отменить заказ",order_status
"Помогите мне узнать, в какое время я могу обратиться в службу поддержки клиентов",general_info
хочу поговорить с оператором,other
"Мне нужно обновить свои личные данные, как я могу это сделать?",account
"Мне нужна информация о весенних распродажах, где я могу ее найти?",promo_loyalty
Нужна помощь с отменой покупки fgkk1p85,order_status
Найти информацию о распродажах,promo_loyalty
"Я бы хотел расплатиться чертовой картой, как мне это сделать?",payment_refund
Куда мне сообщить о проблемах с регистрацией,account
"Мне нужно создать учетную запись пользователя, мне нужна помощь",account
"Я не знаю, как мне исправить адрес доставки",delivery
Помогите оставить отзыв о вашей продукции,product_info
"Как узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info
где вы находитесь,general_info
"Хочу узнать больше о времени доставки, найдите некоторую информацию",delivery
Я не хочу использовать твое приложение,technical_issue
Во сколько поезд отправляется в айову?,delivery
"Мне нужна информация о чертовой распродаже, где я могу ее получить?",promo_loyalty
Как посмотреть наличие товара онлайн?,product_info
есть ли офис,general_info
"Хочу обменять купленный товар, помогите мне",return_exchange
дайте трек номер,order_status
Удалить премиум-аккаунт,account
"Мне нужна информация о следующих чертовых распродажах, как мне ее найти?",promo_loyalty
"Посмотри, что это слово значит.",general_info
"Я хотел бы отправить долбанную идею, как сделать продукт лучше, где я могу это сделать?",other
"Хочу подтвердить наличие товара в магазине, могу ли я получить помощь",product_info
промокод не применяется,promo_loyalty
"Моего пользователя украли, могу ли я восстановить свой пароль?",account
есть в другом цвете?,product_info
Я пытаюсь подать жалобу от клиента,other
"Хочу узнать о вашей политике возмещения расходов, как мне получить дополнительную информацию",payment_refund
Пришлите мне счет №00108,payment_refund
Мне нужно получить возмещение моих денег,payment_refund
распродажа,promo_loyalty
Я хочу информацию о продажах,promo_loyalty
Я ищу свою чертову историю покупок. не могли бы вы мне помочь ее найти?,account
Перечислить стоимость акций этой компании,product_info
Когда откроется твой магазин,general_info
"Я хочу купить 1r0yljzh, вы можете мне помочь?",order_status
пришлите квитанцию,payment_refund
"Мне нужно указать адрес доставки, как мне это сделать?",delivery
"Мне нужно воспользоваться вашим мобильным приложением, где я могу это сделать?",technical_issue
"Я ищу информацию о будущих распродажах, где я могу ее найти?",promo_loyalty
"Мне нужно проверить наличие товара, как мне это сделать?",product_info
"Один из предметов в моей посылке поврежден, помогите мне сообщить об этом",return_exchange
Мне нужна помощь в проверке разрешенных способов оплаты,payment_refund
Помогите мне удалить товар из заказа a39tahvv,order_status
"Мне нужна помощь, чтобы сообщить о чертовых проблемах с оплатой",payment_refund
Отправиться в nsdl и искать цены,product_info
"Мне нужна помощь, чтобы узнать, где моя доставка.",order_status
Я не могу поменять купленный продукт lkcebl56,order_status
Мне нужно найти покупку pn2mefqy помогите мне,order_status
"Мне нужно поговорить с агентом, мог бы мне помочь",other
"У меня чертовски жалоба на твой бренд, могу ли я ее отправить?",other
"Помогите мне вернуть товар, который я купил в магазине онлайн",return_exchange
спасибо за помощь,other
Мне нужна помощь в отправке идей для продукта,other
"Мне нужна информация о чертовых продуктах, как я могу ее получить?",product_info
"Мне нужна информация о чертовых распродажах, где я могу ее получить?",promo_loyalty
Помоги мне проверить часы работы твоего чертового магазина,general_info
сколько у меня бонусов,promo_loyalty
Могу ли я использовать твое мобильное приложение?,technical_issue
хочу отменить заказ,order_status
Где я могу настроить дополнительный адрес доставки,delivery
"Я хочу вернуть товар, купленный онлайн, в магазин, как я могу это сделать?",return_exchange
Какая почта службы поддержки клиентов,general_info
"Я хотел бы отменить онлайн-заказ, можете ли вы мне помочь?",order_status
"Мне нужна информация о чертовых распродажах, где я могу ее найти?",promo_loyalty
"Помогите узнать, в какие часы доступна служба поддержки клиентов",general_info
"Мне нужно поговорить с чертовым человеком, где я могу это сделать",other
"Продукт, который я получил, был раздавлен. не могли бы вы помочь мне сообщить об этом?",return_exchange
возврат товара,return_exchange
Не могли бы вы помочь мне подтвердить наличие этого чертового товара в интернете?,product_info
Как связаться со службой поддержки клиентов?,general_info
"Я хотел представить идеи, где мне это сделать?",other
"Нужно использовать ваше приложение, где это сделать",technical_issue
"Я не знаю, что мне нужно сделать, чтобы купить товар",order_status
"Мне нужно потребовать возврат средств, как это сделать",return_exchange
Я пытаюсь проверить твою чертову гарантию возврата денег.,payment_refund
"Я не знаю, как мне сообщить о чертовых проблемах с платежами",payment_refund
корзина пустая,technical_issue
Можно ли увидеть статус покупки lxev1o0n?,order_status
"Я потерял ключ доступа к своему профилю пользователя, помогите его восстановить.",account
Есть какие-нибудь новые письма?,general_info
"Я хочу поговорить с человеком, как мне это сделать?",other
"Я разместил заказ, помогите мне отменить его",order_status
"Я не получил посылку, мне нужна помощь, чтобы сообщить о проблеме с доставкой",delivery
Я должен подать иск против твоего бизнеса,other
Мне нужна помощь в проверке платы за досрочное прекращение,order_status
сколько ждать заказ,order_status
"Я хотел бы узнать больше о чертовых зимних распродажах, мог бы дать мне некоторую информацию",promo_loyalty
"Хочу использовать твое приложение, могу ли я получить помощь",technical_issue
Как перейти на платиновый аккаунт,account
Какова цена для марвела?,product_info
Могу ли я проверить наличие чертовых товаров онлайн?,product_info
"Приложение не работает на моем устройстве, помогите мне сообщить о проблеме",technical_issue
"Мне нужно отправить отзыв о твоем бренде, где я могу это сделать",other
Помогите поговорить со службой поддержки клиентов,general_info
"Я хотел бы узнать больше о чертовой распродаже, можете ли вы дать мне некоторую информацию?",promo_loyalty
"Мне нужна помощь, чтобы вернуть товар онлайн",return_exchange
"Мне нужна помощь, чтобы узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info
какие акции,promo_loyalty
"Мне нужна помощь, чтобы узнать, как скоро я смогу получить свой продукт",delivery
"Продукт, который я заказал, неправильный, помогите мне сообщить об этом",return_exchange
"Я хочу сообщить о чертовой технической проблеме, где я могу это сделать?",technical_issue
"Я ищу информацию о чертовых весенних распродажах, как мне ее найти?",promo_loyalty
"Мне нужно проверить, где находится моя посылка, где я могу это сделать?",order_status
"Кто-то взломал моего пользователя, помогите мне восстановить пароль",account
Мне нужно поменять артикул заказа ts30v8iu,order_status
"Мне нужно отправить отзыв, мне нужна помощь",other
Я хочу узнать больше о весенних распродажах. можете ли вы дать мне некоторую информацию?,promo_loyalty
Помоги мне пообщаться с кем-нибудь,other
Нужна помощь с просьбой вернуть деньги,payment_refund
Можно ли использовать ваше мобильное приложение,technical_issue
сколько стоит,product_info
"Мне нужна информация о зимних распродажах, где я могу ее получить",promo_loyalty
"Веб-сайт не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке",technical_issue
"Мне нужно закрыть мой аккаунт, могу ли я это сделать",account
соедините с человеком,other
Помогите мне увидеть плату за досрочный выход,order_status
Нужна помощь в получении вызова #12588,payment_refund
"У меня ошибка в моей учетной записи пользователя, как я могу ее обновить?",account
- какова применимая плата за пересчет валют.,payment_refund
Во сколько поезд покидает филадельфию?,delivery
"Хочу воспользоваться твоим чертовым мобильным приложением, могу ли я получить помощь?",technical_issue
Могу ли я увидеть вашу политику возмещения?,payment_refund
"Мне нужно увидеть чертову стоимость доставки, где мне это сделать?",delivery
"Я хотел бы узнать о вашей чертовой политике возврата, где я могу получить дополнительную информацию",return_exchange
Мне нужно указать новый адрес доставки,delivery
Как я могу вернуть некоторые товары вне срока возврата?,return_exchange
Я пытаюсь найти информацию о часах работы твоего чертового магазина.,general_info
"Я хотел бы подать чертову жалобу на твой бренд, помоги мне.",other
"Сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме",technical_issue
"Сайт не работает на моем телефоне, как сообщить о проблеме",technical_issue
Можете ли вы помочь мне составить претензию клиента?,other
Я ищу информацию о следующих распродажах. могу ли я получить помощь?,promo_loyalty
"Мне нужно посмотреть, в каких случаях я могу потребовать вернуть свои деньги",payment_refund
Могу дать мне информацию о весенних распродажах,promo_loyalty
"Я купил товар, но выбрал не ту модель, хочу изменить свой заказ",order_status
Мне нужна помощь в обмене чертовой вещи в магазине.,return_exchange
"Где я могу увидеть, когда придет моя посылка?",delivery
когда будет распродажа,promo_loyalty
не открывается сайт,technical_issue
Мне нужно уведомлять об ошибках при регистрации,account
Мне нужно подтвердить наличие товаров в магазине. могу ли я получить помощь?,product_info
"Мне нужно вернуть товар онлайн, где я могу это сделать?",return_exchange
"Я хочу вернуть товар, купленный онлайн, в магазин, как мне это сделать?",return_exchange
"Я купил товар, но он мне не нужен, как мне отменить заказ?",order_status
Помогите мне подать потребительский иск,other
"Я не знаю, что мне нужно сделать, чтобы поговорить с ассистентом",other
"Я хотел бы найти свою посылку, могу ли я получить помощь?",order_status
"Мне нужна помощь, чтобы поговорить с агентом-человеком",other
Мне не приходили письма за последние 5 часов?,general_info
хочу удалить аккаунт,account
"Мне нужно увидеть чертову дату доставки моей покупки, мне нужна помощь.",delivery
"Приложение не работает, мне нужна помощь, чтобы сообщить о проблеме",technical_issue
"Я ищу информацию о чертовых распродажах, где я могу ее найти?",promo_loyalty
"Я заказал чертову вещь, но не получил счет, помогите мне ее скачать.",payment_refund
Могу ли я купить через ваш сайт,technical_issue
"Мне нужно увидеть дату покупки, как я могу это сделать",delivery
"Мне нужно посмотреть, сколько времени потребуется, чтобы доставить мою посылку",delivery
"Я ищу информацию о чертовых зимних распродажах, как мне ее найти?",promo_loyalty
"Кто-то взломал мой профиль, помогите мне сбросить мой пароль",account
"Мне придется удалить свой аккаунт, где я это делаю",account
"Мне нужно воспользоваться твоим чертовым мобильным приложением, где мне это сделать?",technical_issue
"Мне нужно обменять товар, который я купил онлайн, в магазине. как это сделать?",return_exchange
Веб-сайт не работает на моем мобильном телефоне. можете ли вы помочь мне сообщить об ошибке?,technical_issue
отличие моделей,product_info
"Мне нужно проверить наличие какого-то товара в магазине, это может мне помочь.",product_info
