text,category
Я не хочу использовать твое приложение,technical_issue
"Мне нужно найти магазин рядом со мной, помоги мне",general_info
"Мне нужна помощь, чтобы вернуть товар онлайн",return_exchange
"Мне нужна помощь, чтобы сообщить о чертовых проблемах с оплатой",payment_refund
Помоги мне проверить наличие этого чертового товара,product_info
Мне нужна помощь в отмене премиум-аккаунта,account
Как добавить товар к покупке vh13ta8z?,order_status
"Нужно сообщить о проблемах с доставкой моего заказа, где это сделать",delivery
Возместить 10 долларов,payment_refund
"Я хотел бы вернуть товар онлайн, как я могу это сделать?",return_exchange
"Хочу узнать о твоем чертовом процессе возврата денег, дай мне немного информации",payment_refund
Пришлите мне счет №00108,payment_refund
"Кто-то украл мой профиль, сбрось пароль",account
"Я хочу отследить свой возврат средств, как мне это сделать?",payment_refund
"Мне нужна помощь, чтобы узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info
"Я не знаю, как я могу оставить комментарий для твоих людей",product_info
"Я ищу информацию о чертовой распродаже, где ее найти?",promo_loyalty
Где я могу найти информацию о распродажах?,promo_loyalty
"Я хотел бы использовать ваше приложение, как я могу это сделать?",technical_issue
"Моя посылка прибыла чертовски поврежденной, не могли бы вы помочь мне сообщить об этом?",return_exchange
"Если я хочу обменять то, что купил, это поможет мне",return_exchange
Не могли бы вы помочь мне получить возврат денег?,return_exchange
"Моя посылка неполная, можете ли вы помочь мне сообщить о неполной доставке?",delivery
Могу ли я проверить штраф за досрочный выход,order_status
Не могли бы помочь мне проверить наличие товаров в магазине,product_info
"Нужно найти ближайший ко мне магазин, могу ли я получить помощь",general_info
Обмен валюты,payment_refund
Не могли бы вы помочь мне закрыть золотой аккаунт?,account
Составить электронную почту на новый адрес,general_info
Помогите мне подать потребительский иск,other
"Я хотел бы посмотреть, где находится мой заказ, как мне его сделать?",order_status
"Моя доставка не была вовремя, мне нужна помощь, чтобы сообщить о чертовой проблеме с доставкой",delivery
"Ищу информацию о чертовых зимних распродажах, помогите.",promo_loyalty
Можно ли добиться возврата денег?,return_exchange
У меня возникла техническая проблема с приложением на моем мобильном телефоне. помогите мне сообщить об этом.,technical_issue
"Мне нужно подать жалобу, могу ли я получить помощь?",other
"Я хотел бы запросить возврат средств, мне нужна помощь",return_exchange
Как я могу увидеть вашу политику поворота?,return_exchange
"Я хотел бы увидеть статус моего возврата, как это сделать?",payment_refund
Мне нужна помощь в добавлении товаров в корзину,product_info
"Я хотел бы узнать больше о чертовой распродаже, можете ли вы дать мне некоторую информацию?",promo_loyalty
"Нужно использовать ваше приложение, где это сделать",technical_issue
Отменить покупку00123842,order_status
"Я хочу обменять товар, где я могу это сделать?",return_exchange
Как долго мы доберемся до центра.,delivery
"Мне нужно отправить отзыв о продукте, помогите мне",other
"Я не использую свою премиум-учетную запись, мне нужна помощь, чтобы закрыть ее",account
Можете ли вы помочь мне получить возврат денег?,payment_refund
Есть что-нибудь от эмилии?,general_info
Куда я могу подать жалобу клиента на вашу компанию,other
Обновить премиум-аккаунт,account
Можешь рассказать мне больше о чертовых распродажах?,promo_loyalty
"Мне нужно обновить свой заказ, прежде чем ты его отправишь, помогите мне",order_status
"Я бы хотел воспользоваться твоим чертовым мобильным приложением, можно мне помочь?",technical_issue
"Я пытаюсь найти чертову компенсацию, помогите мне.",return_exchange
"Помогите узнать, в какое время я могу связаться со службой поддержки клиентов",general_info
"Мне нужно запросить право на забвение, где мне это сделать?",account
Я пытаюсь подать жалобу,other
Где я могу получить информацию о чертовой распродаже?,promo_loyalty
Мне нужна помощь в написании отзыва о продукте,product_info
"Я хочу найти магазины рядом со мной, помогите мне",general_info
Нужна помощь в отмене заказа dq0drmyz,order_status
Не могли бы вы помочь мне отправить товар обратно?,return_exchange
Видя плату за прекращение,order_status
Когда поезд отправляется в айову?,delivery
"Мне нужно увидеть чертову дату доставки моей покупки, мне нужна помощь.",delivery
"Мне нужна информация о твоих чертовых способах оплаты, где я могу ее получить",payment_refund
"Я хочу сообщить о чертовой технической проблеме, где я могу это сделать?",technical_issue
Не могли бы вы помочь мне добавить товары в корзину?,product_info
"Мобильное приложение не работает на моем компьютере, помогите мне сообщить о проблеме",technical_issue
Мог бы рассказать мне больше о вашей политике возврата денег,payment_refund
"Сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме",technical_issue
Мне нужна помощь в составлении потребительской претензии,other
"Помогите мне узнать, в какие часы доступна служба поддержки клиентов",general_info
"Где я могу проверить, где моя доставка",order_status
"Хочу воспользоваться твоим чертовым приложением, могу ли я получить помощь?",technical_issue
Я пытаюсь найти информацию о часах работы твоего чертового магазина.,general_info
Как скачать твое приложение?,technical_issue
"Помогите узнать, в какие часы я могу связаться со службой поддержки",general_info
"Нужно изменить свой профиль, могу ли я получить помощь",account
Как я могу найти информацию о статусе замены продукта?,order_status
"Я не знаю, как написать отзыв об услуге.",product_info
"Ищу информацию о чертовых продуктах, где ее взять?",product_info
"Хочу использовать твое приложение, ты мне поможешь?",technical_issue
"Я бы хотел поговорить с чертовым человеком, который мог бы мне помочь.",other
"Я хотел бы знать о чертовых магазинах поблизости, я дам мне некоторую информацию",general_info
"Я хочу предложить предложения по улучшению продукта, где я могу это сделать?",other
Я хотел бы узнать о твоих чертовых способах оплаты. могу найти некоторую информацию.,payment_refund
"Я хочу воспользоваться твоим чертовым мобильным приложением, мне нужна помощь",technical_issue
"Я хочу удалить товары из корзины, где это можно сделать?",product_info
"Мобильное приложение не работает на моем компьютере, мне нужно сообщить о проблеме",technical_issue
Какая разница между вчерашними и сегодняшними ценами на акции уолмарта?,product_info
"Я хотел бы вернуть товар, как мне это сделать?",return_exchange
"Нужно использовать твое мобильное приложение, где я могу это сделать",technical_issue
"Мне нравится информация о зимних распродажах, как я могу ее получить?",promo_loyalty
Где я могу настроить дополнительный адрес доставки,delivery
Помогите поговорить с помощником,other
"Мне нужно добавить товар в корзину, помогите мне.",product_info
"Я хотел бы узнать больше о следующих распродажах, найти некоторую информацию.",promo_loyalty
Что за время путешествий отсюда до далласа поездом?,delivery
"Я звоню, чтобы подать жалобу клиента на вашу организацию",other
Не могли бы вы помочь мне отправить жалобы на продукты?,other
"Я потерял ключ доступа к своему профилю пользователя, помогите его восстановить.",account
"Я хотел бы обменять некоторые купленные вещи, где мне это сделать",return_exchange
"Я не знаю, как мне создать учетную запись titanium.",account
Как я могу использовать ваше приложение,technical_issue
Объясни мне о роке!,general_info
"Как узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info
"Я совершил чертову покупку, но мне не пришел счет, как мне ее скачать",payment_refund
"Мой заказ отменен, помогите мне сообщить об этом",return_exchange
"Мне нужно поговорить с чертовым человеком, где я могу это сделать",other
"Мне нужно посмотреть чертову историю заказов, что мне делать?",account
"Сайт не работает на моем мобильном телефоне, помогите мне сообщить о проблеме",technical_issue
"Я хочу воспользоваться твоим чертовым приложением, черт возьми.",technical_issue
"Я ищу информацию о чертовых весенних распродажах, мне нужна помощь.",promo_loyalty
"Я ищу информацию о чертовых зимних распродажах, где я могу ее найти?",promo_loyalty
Могу ли я увидеть статус моего возврата?,payment_refund
Изменить информацию в аккаунте platinum,account
Как использовать ваше приложение,technical_issue
"Очень полезно, могу я с кем-нибудь поболтать",other
"Мне бы хотелось увидеть срок доставки моего заказа, где это сделать",delivery
"Хочу найти магазин, как мне это сделать?",general_info
Где посмотреть чертову стоимость доставки,delivery
"Нужно отправить чертовски предложение по улучшению продукта, помогите мне",other
"Т. е. если вы хотите сообщить о неправильном продукте, это может мне помочь.",return_exchange
Можете ли вы помочь мне увидеть штрафы за досрочный выход?,order_status
Можете ли вы помочь мне подать гребаную рекламацию от клиента?,other
"Я купил товар, но он мне не нужен, как мне отменить заказ?",order_status
"Сайт не работает на моем мобильном телефоне, мне нужно сообщить о проблеме",technical_issue
Когда следующие распродажи,promo_loyalty
"Обменный курс, который я получу с иностранной валютой",payment_refund
"Я не вижу наличия чертовых товаров в магазине, мне нужна помощь",product_info
Валютные курсы,payment_refund
"Мне нужно добавить товары в корзину, как мне это сделать?",product_info
"Я не знаю, как мне увидеть штрафы за увольнение",order_status
Я хотел бы сообщить о проблемах с доставкой моего груза. вы мне поможете?,delivery
Правильные данные платинового аккаунта,account
"Мой адрес изменился, мне нужна помощь в его изменении",delivery
Как написать отзыв?,product_info
"Я хотел бы отправить отзывы о продуктах, где я могу это сделать",other
"Нужна помощь, чтобы узнать, когда прибудет мой заказ",delivery
"Мне нужно отправить комментарий к товару, где это сделать?",other
"Я хотел бы вернуть товар, купленный онлайн в магазине, вы мне поможете?",return_exchange
Я хочу удалить товар из корзины,product_info
Мне нужна помощь в поиске моего гребаного онлайн-заказа.,order_status
"Мне нужно вернуть заказ онлайн, помогите мне.",return_exchange
"Хочу вернуть заказы онлайн, где это сделать",return_exchange
Я хочу подтвердить наличие товара онлайн,product_info
"Я хотел бы использовать ваше мобильное приложение, как это сделать?",technical_issue
"Мне нравится информация о чертовом продукте, как я могу ее получить?",product_info
Мне нужно увидеть расчетное время покупки 9u2jah4c.,order_status
"Я хотел представить идеи, где мне это сделать?",other
"Приложение не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме",technical_issue
"Я ищу информацию о чертовом статусе моего отказа, мне нужна помощь.",payment_refund
"Приложение не работает на моем телефоне, как сообщить о проблеме?",technical_issue
Я хотел бы сообщить о проблемах с доставкой моего груза. не могли бы вы мне помочь?,delivery
Определить фотосинтез,general_info
Произошла ошибка при отправке адреса доставки,delivery
"Я ищу информацию о чертовом продукте, могу ли я получить помощь?",product_info
"Я не получил подтверждение платежа. мне нужна помощь, чтобы сообщить о проблеме с оплатой.",payment_refund
"Я недоволен вашей работой, пишите претензию.",other
"Веб-сайт не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке",technical_issue
"Мне нужно выехать, помогите мне",payment_refund
"Я хочу подать жалобу на продукцию, как мне это сделать?",other
"Я хотел бы узнать больше о распродажах, можете ли вы дать мне некоторую информацию?",promo_loyalty
Как пользоваться платиновым профилем?,account
Пада проверяет фондовые цены на эту продукцию.,product_info
Можете помочь мне поговорить со службой поддержки клиентов,general_info
"Мне нужно проверить, какие способы доставки доступны.",delivery
"Мне нужно просмотреть мою чертову историю заказов, можешь мне помочь?",account
"Я не могу зарегистрироваться, могу ли я сообщить о проблемах с регистрацией?",account
Помогите заказать несколько товаров,order_status
"Что это за поезд времени, приходящий из сакраменто?",delivery
"У меня проблема с моей чертовой учетной записью, не могли бы вы помочь мне изменить ее?",account
"Хочу обновить свой заказ перед отправкой, как мне это сделать?",order_status
"Веб-сайт не работает на моем компьютере, помогите мне сообщить о проблеме",technical_issue
"Я хотел бы использовать ваше приложение, могу ли я получить помощь?",technical_issue
Я не могу заставить сайт работать на своем компьютере. не могли бы вы помочь мне сообщить о чертовой проблеме?,technical_issue
"Приложение не работает на моем компьютере, как мне сообщить о проблеме",technical_issue
"Мне нужно использовать ваше приложение, вы можете мне помочь?",technical_issue
"Я бы хотел изменить свой профиль, где это сделать.",account
Ты поможешь мне отправить обратно этот заказ?,return_exchange
"Мне нужно вернуть онлайн-заказ, мне нужна помощь",return_exchange
"Я не знаю, как перейти на платиновый аккаунт",account
"Хочу увидеть твой процесс возврата, мог бы мне помочь",return_exchange
Сделать почту для джека,general_info
"Нужна помощь, просмотрите варианты доставки",delivery
Где я могу что-то заработать?,order_status
Как я могу получать информационный бюллетень твоей чертовой компании?,account
"Я ищу информацию о чертовых зимних распродажах, как мне ее найти?",promo_loyalty
"Я хотел бы использовать ваше мобильное приложение, вы можете мне помочь?",technical_issue
"Мне нравится информация о следующих чертовых распродажах, где я могу ее получить",promo_loyalty
Перечислить стоимость акций этой компании,product_info
"Мне нужна помощь, чтобы проверить статус моего возмещения",payment_refund
"Я не знаю, как мне указать адрес доставки.",delivery
Время поезда до места с длинным расстоянием,delivery
Помогите оставить блин отзыв о товарах ру,product_info
Что такое [число] евро в долл. сша?,payment_refund
"Мне нужна информация о чертовой распродаже, где ее найти?",promo_loyalty
"Я хотел бы узнать больше о зимних распродажах, найду некоторую информацию",promo_loyalty
Почта x@x.org,general_info
Еще один стандартный аккаунт,account
"Я хочу воспользоваться твоим чертовым мобильным приложением, где это сделать?",technical_issue
Проблемы с настройкой адреса доставки,delivery
"Как я могу вернуть товар, купленный онлайн, в магазине?",return_exchange
"Если бы у меня было 500 долларов, сколько бы это было иен?",payment_refund
Порядок редактирования wq4yxl3s,order_status
Где я могу купить несколько продуктов?,order_status
Я бы хотел использовать ваше приложение,technical_issue
"Мне нужна компенсация, помоги мне ее получить.",return_exchange
"Я хочу узнать больше о следующих распродажах, дайте мне немного информации.",promo_loyalty
Я должен отправить свой отзыв,product_info
"Мне нужно оставить отзыв о вашей компании, как я могу это сделать?",other
"Я хотел бы обменять товар в магазине, могу ли я получить помощь?",return_exchange
"Продюсеры, пожалуйста.",product_info
"Каков обменный курс между 500 долларов, что я фрак?",payment_refund
"Я хотел бы подтвердить наличие этого чертового товара в магазине, как мне это сделать?",product_info
"Я хотел бы узнать больше о следующих распродажах, вы дадите мне некоторую информацию?",promo_loyalty
"Мне нужна информация о ближайших распродажах, как мне ее найти?",promo_loyalty
"Мобильное приложение не работает, мне нужна помощь, чтобы сообщить об этой чертовой проблеме",technical_issue
"Мне нужна помощь, чтобы отправить отзыв о нашей компании",product_info
Как я могу получить информацию о чертовой стоимости доставки?,delivery
"Мне нужно поискать магазин, ты мне поможешь?",general_info
"Я не могу заставить приложение работать на своем планшете, как мне сообщить об ошибке?",technical_issue
"Я бы хотел вернуть этот заказ, мне нужна помощь.",return_exchange
"Мне нужна компенсация, как я могу ее получить?",return_exchange
"Я хотел бы проверить время доставки моего заказа, помогите мне",delivery
Я ищу свою чертову историю покупок. не могли бы вы мне помочь ее найти?,account
Можете ли вы помочь мне увидеть наличие этого чертового продукта в интернете?,product_info
"Я хочу удалить товары из катра, как это сделать",product_info
Помогите мне подать иск против вашей компании,other
"Приложение не работает, мне нужна помощь, чтобы сообщить о проблеме",technical_issue
Мне нужно сообщить об ошибках в продукте. как я могу это сделать?,product_info
Мне нужна помощь в поиске моего корабля,order_status
"Я хотел бы подтвердить наличие товаров в магазине, мне нужна помощь",product_info
Я ожидаю возмещения в размере 10 долларов сша.,payment_refund
Я хотел бы узнать больше о чертовых весенних распродажах. можете ли вы дать мне некоторую информацию?,promo_loyalty
"Я бы хотел использовать твое мобильное приложение, оно мне поможет",technical_issue
Я должен подать иск против твоего бизнеса,other
"Я бы хотел использовать ваше мобильное приложение, могу ли я получить помощь?",technical_issue
Мне нужна помощь в поиске счета,payment_refund
"Я не знаю, как отменить заказ r7v7e9bp",order_status
"Я ищу информацию о чертовых продуктах, могу ли я получить помощь?",product_info
Могу я получить направление к ближайшему бару?,delivery
Какая цена?,payment_refund
Могу ли я перейти на платиновый аккаунт,account
Как отменить покупку sywfcsjd?,order_status
"Я хотел бы узнать больше о чертовых продажах psring, дай мне немного информации",promo_loyalty
"Я звоню, чтобы узнать, когда придет мой товар",delivery
"Помогите узнать, в каких случаях я могу потребовать вернуть свои деньги",payment_refund
"Я не знаю, как мне поговорить со службой поддержки клиентов",general_info
"Некоторые продукты в моей посылке указаны неверно, мне нужна помощь, чтобы сообщить о них",return_exchange
Не могли бы вы помочь мне сообщить о проблемах с оплатой?,payment_refund
"Хочу подтвердить наличие чертовых товаров в интернете, мне поможет",product_info
"Мне нужно вернуть заказ, помогите мне.",return_exchange
"Мне нужна информация о зимних распродажах, как я могу ее получить?",promo_loyalty
Мне нужно позвонить в службу поддержки клиентов,general_info
"Мне нужно позвонить в службу поддержки клиентов, как я могу это сделать?",general_info
"Я не могу заставить сайт работать на моем компьютере, мне нужно сообщить об ошибке",technical_issue
"Мне нужна помощь, чтобы обновить мой адрес",delivery
Расскажи мне о моей подписке на твой информационный бюллетень,account
Можете помочь мне отправить отзыв о продукте,other
"Мое впечатление от вас было ужасным, подайте жалобу",other
"Я не знаю, что мне нужно сделать, чтобы совершить покупку",order_status
"Я не могу заплатить, где я могу заметить чертову проблему с оплатой?",payment_refund
"Хочу сделать платеж, как это сделать",payment_refund
"Мне нужно получить ваш корпоративный информационный бюллетень, мне нужна помощь",account
Не могли бы вы помочь мне подтвердить наличие этого чертового товара в интернете?,product_info
"Мне нужна информация о чертовых зимних распродажах, где я могу ее получить",promo_loyalty
Заказанная мной посылка была раздавлена. не могли бы вы помочь мне сообщить об этом?,return_exchange
"Я получаю сообщение об ошибке в приложении на своем планшете, помогите мне сообщить об этом",technical_issue
У меня возникла проблема с оплатой дебетовой картой. можете ли вы сообщить об этом?,payment_refund
Можно ли отправить отзыв о продукте?,other
"Я хотел бы узнать больше о распродажах, дайте мне некоторую информацию",promo_loyalty
Хочу помочь получить пароль моего prl-файла,account
"Я хотел бы проверить чертову стоимость пересылки, мне поможет",delivery
"Я не знаю, что сделать, чтобы оставить мнение",product_info
"Помогите узнать, в какие часы доступна служба поддержки клиентов",general_info
"Я бы хотел воспользоваться твоим чертовым мобильным приложением, ты мне поможешь?",technical_issue
"Можно ли вернуть некоторые товары, которые были по акции",return_exchange
"Я хочу поговорить с человеком, вы мне поможете?",other
"Есть ли раздел, где можно оставить отзыв о вашей продукции?",product_info
"Можете ли вы показать мне, когда прибудет мой товар?",delivery
Хочу узнать больше о чертовых весенних распродажах,promo_loyalty
Мне нужна помощь в информировании об ошибках с платежами,payment_refund
"Я хочу узнать больше о продукте, дайте мне некоторую информацию",product_info
"Продукт, который я заказал, работает неправильно, могу ли я сообщить о проблеме с продуктом",product_info
Получение счетов за восемь месяцев назад,payment_refund
Добавить товар в заказ,order_status
Информация об отмене подписки на рассылку новостей,account
"Я хотел бы отправить комментарий о твоей компании, ох, я это сделаю",other
"Мой аккаунт взломали, мне нужна помощь в восстановлении пароля",account
Что это за родной город в театре болшой?,general_info
"Мне нужна помощь, чтобы проверить счет № 12588",payment_refund
Я пытаюсь проверить твою чертову гарантию возврата денег.,payment_refund
"Мобильное приложение не работает на моем устройстве, я хочу сообщить об ошибке",technical_issue
"Я ищу информацию о чертовых весенних распродажах, могу ли я получить помощь?",promo_loyalty
Долл. сша/евро,payment_refund
Можете ли вы дать мне информацию о зимних распродажах?,promo_loyalty
Я не могу получать информационный бюллетень,account
Как скоро я могу ожидать свою покупку,delivery
Могу ли я разместить заказ из индии?,delivery
"Мне нужно обменять чертову вещь, которую я купил в магазине, мне нужна помощь",return_exchange
"Я не понимаю, как общаться с кем-то",other
Проблема с вводом вторичного адреса доставки,delivery
"Мне нужно узнать, как скоро я смогу ожидать статью",delivery
Нужна помощь в получении вызова #12588,payment_refund
"Я хотел бы вернуть товар, как это сделать?",return_exchange
Время работы поезда,delivery
"Мне нужна информация о зимних распродажах, как я могу ее получить",promo_loyalty
Сколько стоит акции фбр?,product_info
"Купленный мной продукт не работает должным образом, могу ли я сообщить о проблеме с продуктом?",product_info
"Проверить, есть ли новые сообщения по электронной почте",general_info
Сколько лет мэриан кэри?,general_info
У меня возникла проблема с настройкой нового адреса доставки.,delivery
"Товар, который я получил, был раздавлен. не могли бы вы помочь мне сообщить об этом?",return_exchange
"Я пропустил товар в покупке gbuvsr83, можете ли вы его добавить?",order_status
"Хочу проверить наличие товара в магазине, могу ли я получить помощь",product_info
"Мне нужна информация о чертовом товаре в магазине, где я могу его найти",return_exchange
"Я сделал заказ, но мне не пришел счет, помогите мне его получить",payment_refund
"Я допустил ошибку, помогите мне изменить заказ ulgums02",order_status
"Мне нужно оставить комментарий о вашей компании, как я могу это сделать?",other
"Мне нужна информация о часах работы вашего магазина, мне нужна помощь.",general_info
"Кто-то взломал мой профиль, могу ли я сбросить свой пароль?",account
Изменить заказ cff1c9t2,order_status
"Где я могу проверить, какие способы оплаты вы принимаете?",payment_refund
"Мне нужно обменять кое-какие вещи, которые я купил, мне нужна помощь",return_exchange
"Я хотел бы вернуть товар, купленный в интернете, в магазине, где я могу это сделать",return_exchange
Когда начнутся следующие продажи,promo_loyalty
"Помогите мне проверить, какие способы доставки доступны",delivery
Как сообщить о проблемах с регистрацией,account
"Нужна помощь, чтобы подписаться на информационный бюллетень компании",account
"Мне нравится информация о продажах, как я могу ее получить?",promo_loyalty
"Я тебя не понимаю, помоги мне поговорить с чертовым человеком.",other
Пытаюсь найти информацию о чертовых весенних распродажах,promo_loyalty
Как я могу скачать твое приложение,technical_issue
"Нужно сообщить о технической проблеме с мобильным приложением, мне поможет",technical_issue
"Мне нужно проверить твои часы работы, где это сделать",general_info
"Я хотел бы узнать больше о чертовых зимних распродажах, можете ли вы дать мне некоторую информацию?",promo_loyalty
"Мне нужно оплатить дебетовой картой, как я могу это сделать?",payment_refund
"Мне нужно проверить, какие способы доставки у меня есть.",delivery
"Мне нужна информация о продажах, где я могу ее получить?",promo_loyalty
Мне нужна помощь в отправке отзыва о продукте,other
"У меня есть комментарий о твоем бренде, мне нужна помощь, чтобы отправить его",other
У меня техническая проблема с приложением. помогите мне не сообщить об этом.,technical_issue
"Где я могу увидеть, когда мой товар прибудет?",delivery
Могу дать мне информацию о весенних распродажах,promo_loyalty
"Я хотел бы использовать ваше приложение, как мне это сделать?",technical_issue
"Я не могу заставить сайт работать на своем mac, помогите мне сообщить о чертовой проблеме",technical_issue
Есть что-нибудь по электронной почте за последний час?,general_info
"Я хотел бы проверить время доставки, помогите мне.",delivery
"Мне нужно посмотреть часы работы твоего чертового магазина, где это посмотреть",general_info
"Хочу узнать больше о чертовых распродажах, можешь ли ты найти какую-нибудь информацию?",promo_loyalty
"Я хотел бы поговорить с кем-нибудь, как мне это сделать?",other
"Я бы хотел воспользоваться твоим чертовым приложением, ты можешь мне помочь?",technical_issue
"Мне нужна информация о чертовых распродажах, как ее найти?",promo_loyalty
"Мне нужно вернуть заказ, только где мне это сделать",return_exchange
"Мне нужна информация о чертовых распродажах, где я могу ее получить?",promo_loyalty
Я пытаюсь отредактировать покупку 7vyz8kup,order_status
Жду рибейт 10 долларов,payment_refund
Я не могу сообщить об ошибках при регистрации,account
"Мне нужно купить кое-какие вещи, могу ли я получить помощь?",order_status
"Хочу отправить электронное письмо в службу поддержки клиентов, могу ли я это сделать",general_info
"Сайт не работает на моем мобильном телефоне, как сообщить об ошибке",technical_issue
"Помогите мне вернуть товар, который я купил в магазине онлайн",return_exchange
"Я хотел бы предложить чертову идею по улучшению продукта, как я могу это сделать?",other
"Этот товар, который я получил, неправильный, можете ли вы помочь мне сообщить об этом?",return_exchange
У меня возникают ошибки при попытке изменить адрес доставки.,delivery
"Мне нужно найти ближайший ко мне магазин, где я могу это сделать?",general_info
"Хочу открыть чертову учетную запись пользователя, где я могу это сделать",account
Можно ли сбросить ключ моей учетной записи?,account
Можно ли получить возмещение моих денег,payment_refund
"Мне нужно проверить статус замены, помогите мне",order_status
"Хочу узнать о продукте, могу найти некоторую информацию",product_info
"Я ищу информацию о чертовых распродажах, как мне ее получить?",promo_loyalty
"Я хочу узнать стоимость доставки, где мне это сделать?",delivery
"Хочу удалить вещи из корзины, мне нужна помощь",product_info
Мне нужна помощь в восстановлении пароля моей учетной записи usrr,account
Мне нужна информация об этих чертовых распродажах,promo_loyalty
Можете ли вы помочь мне увидеть плату за отмену?,order_status
Прислал мне какие-нибудь письма?,general_info
"Мне нужно купить кое-какие продукты, как я могу это сделать?",order_status
Помогите оставить отзыв о вашей продукции,product_info
